"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"40708","mokaihaha stm at galaxy road upstream of road","lawa-100299",3027089,"waikato","wrc","","","waikato river",-38.1757870319348,176.022568722692,"24-Jul-2020","IF",554,"1","1"
"40720","mokau river at totoro rd recorder","ew-00045",3039792,"waikato","wrc","lowland","native","mokau river",-38.5708641167244,174.902704995384,"24-Jul-2020","P",57,"7","1"
"41011","ohinemuri river at sh25 br","ew-00050",3009601,"waikato","wrc","lowland","rural","waihou river",-37.3734378909694,175.866745259212,"24-Jul-2020","P",119,"4","4"
"41144","omanawa stm trib at pirongia west road","lawa-100301",3022752,"waikato","wrc","","","oparau river",-38.0204400738274,175.059706369491,"24-Jul-2020","IF",777,"1","1"
"41386","otautora stm at inside maungatautari enclosure","lawa-100302",3023831,"waikato","wrc","","","waikato river",-38.0594577804616,175.581246435247,"24-Jul-2020","IF",351,"1","1"
"41556","parawai stm at ohautira rd","lawa-100303",3017923,"waikato","wrc","","","waitetuna river",-37.800029009408,174.976406409872,"24-Jul-2020","P",46,"3","3"
"41630","piako river at kiwitahi","ew-00057",3016134,"waikato","wrc","lowland","rural","piako river",-37.7021524500451,175.60415968722,"24-Jul-2020","P",60,"5","5"
"41673","piakonui stm trib at piakonui road doc estate","lawa-100304",3018352,"waikato","wrc","","","piako river",-37.8106268389688,175.634090210622,"24-Jul-2020","P",99,"3","3"
"41715","pohomihi stm at above water intake consented site mpdc","lawa-100305",3013351,"waikato","wrc","","","waihou river",-37.561200941171,175.774162863121,"24-Jul-2020","IF",155,"2","3"
"41766","pokaiwhenua stm at puketurua","ew-00060",3023849,"waikato","wrc","lowland","rural","waikato river",-38.0579166582422,175.722546791127,"24-Jul-2020","P",121,"5","5"
"41919","purangirangi stm at oamaru road","lawa-100306",3025422,"waikato","wrc","","","waikato river",-38.1369790277293,175.051763746799,"24-Jul-2020","P",140,"3","3"
"42385","tapu river at tapu-coroglen rd","ew-00066",3002756,"waikato","wrc","lowland","native","tapu river",-36.9815869379655,175.505094549805,"24-Jul-2020","IF",83,"4","4"
"42486","tawarau river at speedies rd","lawa-100307",3028915,"waikato","wrc","","","marokopa river",-38.2655740361686,174.846477594993,"24-Jul-2020","P",51,"5","5"
"42487","tawatawa stm at niwa site 9 sh25","lawa-100651",3004328,"waikato","wrc","","","wharekawa river",-37.1236561952799,175.848670307482,"24-Jul-2020","EF",92,"1","1"
"42598","te rekereke stm at karioi at papanui","lawa-100308",3019330,"waikato","wrc","","","te rekereke stream",-37.8688932431121,174.769980799636,"24-Jul-2020","IF",496,"1","1"
"42673","toenepi stm at tahuroa rd","lawa-100309",3016094,"waikato","wrc","","","piako river",-37.7044684662726,175.550595114482,"24-Jul-2020","P",49,"5","5"
"42725","tongariro river trib at off tree trunk gorge road","lawa-100310",3050072,"waikato","wrc","","","waikato river",-39.1669777899325,175.808451877147,"24-Jul-2020","IF",746,"3","3"
"42756","torehape stm at torehape west rd","lawa-100311",3008908,"waikato","wrc","","","maukoro canal",-37.3583172002468,175.385731261756,"24-Jul-2020","P",216.170043945,"2","2"
"24254","huriwai stm at waikaretu rd","lawa-100274",3010319,"waikato","wrc","","","huriwai river",-37.4256792778972,174.74059580676,"24-Jul-2020","P",140,"3","3"
"36681","kaiwhitwhiti stm at tiverton downs farm","lawa-100275",3042199,"waikato","wrc","","","waikato river",-38.6125417639991,176.300813537907,"24-Jul-2020","P",384,"2","2"
"36774","kauaeranga river at upstream from road end","lawa-100276",3003562,"waikato","wrc","","","kauaeranga river",-37.0615166312879,175.670536406031,"24-Jul-2020","IF",221.5,"3","3"
"36800","kawaunui stm at sh5 br","ew-00010",3034452,"waikato","wrc","upland","rural","waikato river",-38.382238370817,176.342556260567,"24-Jul-2020","P",310,"4","4"
"36875","kiritihere stm at mangatoa rd","lawa-100277",3031485,"waikato","wrc","","","kiritehere stream",-38.3427841463226,174.736739444971,"24-Jul-2020","IF",166.666666666667,"4","1&5"
"23978","firewood creek trib at off walkway 2nd bridge on doc track","lawa-100273",3015543,"waikato","wrc","","","waikato river",-37.6836181729034,175.121281120795,"24-Jul-2020","IF",45,"2","5"
"24062","gumdigger gully at niwa report 14","lawa-100652",3003405,"waikato","wrc","","","tairua river",-37.0445773751247,175.846261119163,"24-Jul-2020","EF",46.5,"2","2&1"
"14328","ahirau stm coromandel at port charles rd 2.5 km from colville rd","lawa-100268",3000340,"waikato","wrc","","","ahirau stream",-36.5863804980072,175.468351104224,"24-Jul-2020","IF",93.6666666666667,"1","1&2"
"14371","apakura stm at puriri valley rd","lawa-100269",3005734,"waikato","wrc","","","waihou river",-37.2173934707226,175.66915183619,"24-Jul-2020","IF",336,"3","3"
"14400","awakino river at gribbon road","lawa-100270",3038316,"waikato","wrc","","","awakino river",-38.5241241994371,174.799579557304,"24-Jul-2020","P",214,"1","1"
"14406","awaroa river (kawhia hbr) at hauturu road bridge","lawa-100271",3025759,"waikato","wrc","","","awaroa river",-38.1486001751495,174.941205971543,"24-Jul-2020","P",22,"4","4"
"14487","bankwood stm at emerald tce","lawa-100272",3017058,"waikato","wrc","","","waikato river",-37.7575656268786,175.273150143883,"24-Jul-2020","U",26,"2","1"
