"LawaID","CouncilSiteID","Agency","Parameter","Median","StateScore","ComparisonGroup","Altitude","Landuse"
"ncc-00034","whangamoa at kokorua bridge","ncc","TP",0.01,1,"site|lowland","Lowland","All"
"ncc-00034","whangamoa at kokorua bridge","ncc","ECOLI",32,1,"site|lowland","Lowland","All"
"ncc-00034","whangamoa at kokorua bridge","ncc","BDISC",4.5,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TURB",1.22,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","NH4",0.0025,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","PH",8.05,2,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TN",0.178,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","DRP",0.007,2,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TP",0.01,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","ECOLI",32,1,"site|rural","All","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","BDISC",4.5,1,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TURB",1.22,1,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","NH4",0.0025,1,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","PH",8.05,2,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TN",0.178,1,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","DRP",0.007,2,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","TP",0.01,1,"site|lowland|rural","Lowland","Rural"
"ncc-00034","whangamoa at kokorua bridge","ncc","ECOLI",32,1,"site|lowland|rural","Lowland","Rural"
"ncc-00036","whangamoa at hippolite rd","ncc","BDISC",5.375,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TURB",0.765,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","NH4",0.0025,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","PH",7.97,2,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TN",0.16,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","DRP",0.008,2,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TP",0.011,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","ECOLI",23,1,"site|All","All","All"
"ncc-00036","whangamoa at hippolite rd","ncc","BDISC",5.375,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TURB",0.765,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","NH4",0.0025,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","PH",7.97,2,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TN",0.16,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","DRP",0.008,2,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","TP",0.011,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","ECOLI",23,1,"site|lowland","Lowland","All"
"ncc-00036","whangamoa at hippolite rd","ncc","BDISC",5.375,1,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TURB",0.765,1,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","NH4",0.0025,1,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","PH",7.97,2,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TN",0.16,2,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","DRP",0.008,3,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TP",0.011,2,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","ECOLI",23,2,"site|forest","All","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","BDISC",5.375,1,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TURB",0.765,1,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","NH4",0.0025,1,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","PH",7.97,2,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TN",0.16,2,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","DRP",0.008,3,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","TP",0.011,2,"site|lowland|forest","Lowland","Forest"
"ncc-00036","whangamoa at hippolite rd","ncc","ECOLI",23,1,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","BDISC",2.75,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","TURB",1.755,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","NH4",0.0025,1,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","PH",8,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","TN",0.385,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","DRP",0.009,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","TP",0.0135,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","ECOLI",48,2,"site|All","All","All"
"ncc-00038","collins at sh6","ncc","BDISC",2.75,2,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","TURB",1.755,2,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","NH4",0.0025,1,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","PH",8,2,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","TN",0.385,2,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","DRP",0.009,2,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","TP",0.0135,1,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","ECOLI",48,1,"site|lowland","Lowland","All"
"ncc-00038","collins at sh6","ncc","BDISC",2.75,2,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","TURB",1.755,3,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","NH4",0.0025,1,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","PH",8,2,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","TN",0.385,3,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","DRP",0.009,3,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","TP",0.0135,2,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","ECOLI",48,3,"site|forest","All","Forest"
"ncc-00038","collins at sh6","ncc","BDISC",2.75,2,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","TURB",1.755,2,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","NH4",0.0025,1,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","PH",8,2,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","TN",0.385,3,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","DRP",0.009,3,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","TP",0.0135,2,"site|lowland|forest","Lowland","Forest"
"ncc-00038","collins at sh6","ncc","ECOLI",48,2,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","BDISC",4.2,1,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","TURB",1.23,2,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","NH4",0.0025,1,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","PH",8,2,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","TN",0.201,1,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","DRP",0.008,2,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","TP",0.012,1,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","ECOLI",51,2,"site|All","All","All"
"ncc-00039","dencker at kokorua rd","ncc","BDISC",4.2,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","TURB",1.23,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","NH4",0.0025,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","PH",8,2,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","TN",0.201,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","DRP",0.008,2,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","TP",0.012,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","ECOLI",51,1,"site|lowland","Lowland","All"
"ncc-00039","dencker at kokorua rd","ncc","BDISC",4.2,1,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TURB",1.23,2,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","NH4",0.0025,1,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","PH",8,2,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TN",0.201,2,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","DRP",0.008,3,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TP",0.012,2,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","ECOLI",51,3,"site|forest","All","Forest"
"ncc-00039","dencker at kokorua rd","ncc","BDISC",4.2,1,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TURB",1.23,2,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","NH4",0.0025,1,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","PH",8,2,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TN",0.201,2,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","DRP",0.008,3,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","TP",0.012,2,"site|lowland|forest","Lowland","Forest"
"ncc-00039","dencker at kokorua rd","ncc","ECOLI",51,2,"site|lowland|forest","Lowland","Forest"
"ncc-00040","hillwood at glen rd","ncc","BDISC",1.5,3,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","TURB",3.47,3,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","NH4",0.017,4,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","PH",7.64,1,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","TN",0.535,3,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","DRP",0.015,3,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","TP",0.029,3,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","ECOLI",975,4,"site|All","All","All"
"ncc-00040","hillwood at glen rd","ncc","BDISC",1.5,3,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","TURB",3.47,3,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","NH4",0.017,3,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","PH",7.64,1,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","TN",0.535,2,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","DRP",0.015,3,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","TP",0.029,3,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","ECOLI",975,4,"site|lowland","Lowland","All"
"ncc-00040","hillwood at glen rd","ncc","BDISC",1.5,3,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","TURB",3.47,3,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","NH4",0.017,4,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","PH",7.64,1,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","TN",0.535,2,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","DRP",0.015,3,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","TP",0.029,3,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","ECOLI",975,4,"site|rural","All","Rural"
"ncc-00040","hillwood at glen rd","ncc","BDISC",1.5,3,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","TURB",3.47,3,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","NH4",0.017,3,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","PH",7.64,1,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","TN",0.535,2,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","DRP",0.015,3,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","TP",0.029,3,"site|lowland|rural","Lowland","Rural"
"ncc-00040","hillwood at glen rd","ncc","ECOLI",975,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","BDISC",1,4,"site|All","All","All"
"nrc-00001","101625","nrc","TURB",6.03,4,"site|All","All","All"
"nrc-00001","101625","nrc","NH4",0.031,4,"site|All","All","All"
"nrc-00001","101625","nrc","PH",7.17,2,"site|All","All","All"
"nrc-00001","101625","nrc","TON",0.49,3,"site|All","All","All"
"nrc-00001","101625","nrc","TN",0.92,3,"site|All","All","All"
"nrc-00001","101625","nrc","DRP",0.047,4,"site|All","All","All"
"nrc-00001","101625","nrc","TP",0.083,4,"site|All","All","All"
"nrc-00001","101625","nrc","ECOLI",650,4,"site|All","All","All"
"nrc-00001","101625","nrc","BDISC",1,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","TURB",6.03,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","NH4",0.031,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","PH",7.17,2,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","TON",0.49,3,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","TN",0.92,3,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","DRP",0.047,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","TP",0.083,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","ECOLI",650,4,"site|lowland","Lowland","All"
"nrc-00001","101625","nrc","BDISC",1,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","TURB",6.03,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","NH4",0.031,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","PH",7.17,2,"site|rural","All","Rural"
"nrc-00001","101625","nrc","TON",0.49,3,"site|rural","All","Rural"
"nrc-00001","101625","nrc","TN",0.92,3,"site|rural","All","Rural"
"nrc-00001","101625","nrc","DRP",0.047,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","TP",0.083,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","ECOLI",650,4,"site|rural","All","Rural"
"nrc-00001","101625","nrc","BDISC",1,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","TURB",6.03,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","NH4",0.031,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","PH",7.17,2,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","TON",0.49,3,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","TN",0.92,3,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","DRP",0.047,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","TP",0.083,4,"site|lowland|rural","Lowland","Rural"
"nrc-00001","101625","nrc","ECOLI",650,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","BDISC",0.8,4,"site|All","All","All"
"nrc-00002","102257","nrc","TURB",7.2,4,"site|All","All","All"
"nrc-00002","102257","nrc","NH4",0.028,4,"site|All","All","All"
"nrc-00002","102257","nrc","PH",7.3,1,"site|All","All","All"
"nrc-00002","102257","nrc","TON",0.097,2,"site|All","All","All"
"nrc-00002","102257","nrc","TN",0.65,3,"site|All","All","All"
"nrc-00002","102257","nrc","DRP",0.036,4,"site|All","All","All"
"nrc-00002","102257","nrc","TP",0.073,4,"site|All","All","All"
"nrc-00002","102257","nrc","ECOLI",120,2,"site|All","All","All"
"nrc-00002","102257","nrc","BDISC",0.8,4,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","TURB",7.2,4,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","NH4",0.028,4,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","PH",7.3,1,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","TON",0.097,1,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","TN",0.65,3,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","DRP",0.036,4,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","TP",0.073,4,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","ECOLI",120,2,"site|lowland","Lowland","All"
"nrc-00002","102257","nrc","BDISC",0.8,4,"site|rural","All","Rural"
"nrc-00002","102257","nrc","TURB",7.2,4,"site|rural","All","Rural"
"nrc-00002","102257","nrc","NH4",0.028,4,"site|rural","All","Rural"
"nrc-00002","102257","nrc","PH",7.3,2,"site|rural","All","Rural"
"nrc-00002","102257","nrc","TON",0.097,1,"site|rural","All","Rural"
"nrc-00002","102257","nrc","TN",0.65,3,"site|rural","All","Rural"
"nrc-00002","102257","nrc","DRP",0.036,4,"site|rural","All","Rural"
"nrc-00002","102257","nrc","TP",0.073,4,"site|rural","All","Rural"
"nrc-00002","102257","nrc","ECOLI",120,2,"site|rural","All","Rural"
"nrc-00002","102257","nrc","BDISC",0.8,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","TURB",7.2,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","NH4",0.028,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","PH",7.3,1,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","TON",0.097,1,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","TN",0.65,2,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","DRP",0.036,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","TP",0.073,4,"site|lowland|rural","Lowland","Rural"
"nrc-00002","102257","nrc","ECOLI",120,2,"site|lowland|rural","Lowland","Rural"
"nrc-00004","108359","nrc","BDISC",0.345,4,"site|All","All","All"
"nrc-00004","108359","nrc","TURB",1.8,2,"site|All","All","All"
"nrc-00004","108359","nrc","NH4",0.0115,3,"site|All","All","All"
"nrc-00004","108359","nrc","PH",7.205,2,"site|All","All","All"
"nrc-00004","108359","nrc","TON",0.35,3,"site|All","All","All"
"nrc-00004","108359","nrc","TN",0.515,2,"site|All","All","All"
"nrc-00004","108359","nrc","DRP",0.014,3,"site|All","All","All"
"nrc-00004","108359","nrc","TP",0.022,2,"site|All","All","All"
"nrc-00004","108359","nrc","ECOLI",456,4,"site|All","All","All"
"nrc-00004","108359","nrc","BDISC",0.345,4,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","TURB",1.8,2,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","NH4",0.0115,3,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","PH",7.205,2,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","TON",0.35,2,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","TN",0.515,2,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","DRP",0.014,3,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","TP",0.022,2,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","ECOLI",456,4,"site|lowland","Lowland","All"
"nrc-00004","108359","nrc","BDISC",0.345,4,"site|urban","All","Urban"
"nrc-00004","108359","nrc","TURB",1.8,2,"site|urban","All","Urban"
"nrc-00004","108359","nrc","NH4",0.0115,1,"site|urban","All","Urban"
"nrc-00004","108359","nrc","PH",7.205,2,"site|urban","All","Urban"
"nrc-00004","108359","nrc","TON",0.35,1,"site|urban","All","Urban"
"nrc-00004","108359","nrc","TN",0.515,1,"site|urban","All","Urban"
"nrc-00004","108359","nrc","DRP",0.014,2,"site|urban","All","Urban"
"nrc-00004","108359","nrc","TP",0.022,1,"site|urban","All","Urban"
"nrc-00004","108359","nrc","ECOLI",456,3,"site|urban","All","Urban"
"nrc-00004","108359","nrc","BDISC",0.345,4,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","TURB",1.8,2,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","NH4",0.0115,1,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","PH",7.205,1,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","TON",0.35,1,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","TN",0.515,1,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","DRP",0.014,2,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","TP",0.022,1,"site|lowland|urban","Lowland","Urban"
"nrc-00004","108359","nrc","ECOLI",456,3,"site|lowland|urban","Lowland","Urban"
"nrc-00005","105231","nrc","BDISC",0.95,4,"site|All","All","All"
"nrc-00005","105231","nrc","TURB",5.085,4,"site|All","All","All"
"nrc-00005","105231","nrc","NH4",0.012,3,"site|All","All","All"
"nrc-00005","105231","nrc","PH",7.42,1,"site|All","All","All"
"nrc-00005","105231","nrc","TON",0.38,3,"site|All","All","All"
"nrc-00005","105231","nrc","TN",0.71,3,"site|All","All","All"
"nrc-00005","105231","nrc","DRP",0.023,4,"site|All","All","All"
"nrc-00005","105231","nrc","TP",0.049,4,"site|All","All","All"
"nrc-00005","105231","nrc","ECOLI",313,4,"site|All","All","All"
"nrc-00005","105231","nrc","BDISC",0.95,4,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","TURB",5.085,3,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","NH4",0.012,3,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","PH",7.42,1,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","TON",0.38,3,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","TN",0.71,3,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","DRP",0.023,4,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","TP",0.049,4,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","ECOLI",313,3,"site|lowland","Lowland","All"
"nrc-00005","105231","nrc","BDISC",0.95,4,"site|rural","All","Rural"
"nrc-00005","105231","nrc","TURB",5.085,4,"site|rural","All","Rural"
"nrc-00005","105231","nrc","NH4",0.012,3,"site|rural","All","Rural"
"nrc-00005","105231","nrc","PH",7.42,1,"site|rural","All","Rural"
"nrc-00005","105231","nrc","TON",0.38,3,"site|rural","All","Rural"
"nrc-00005","105231","nrc","TN",0.71,3,"site|rural","All","Rural"
"nrc-00005","105231","nrc","DRP",0.023,4,"site|rural","All","Rural"
"nrc-00005","105231","nrc","TP",0.049,4,"site|rural","All","Rural"
"nrc-00005","105231","nrc","ECOLI",313,4,"site|rural","All","Rural"
"nrc-00005","105231","nrc","BDISC",0.95,4,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","TURB",5.085,3,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","NH4",0.012,3,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","PH",7.42,1,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","TON",0.38,2,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","TN",0.71,3,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","DRP",0.023,4,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","TP",0.049,3,"site|lowland|rural","Lowland","Rural"
"nrc-00005","105231","nrc","ECOLI",313,3,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","BDISC",1.66,3,"site|All","All","All"
"nrc-00006","102256","nrc","TURB",3,3,"site|All","All","All"
"nrc-00006","102256","nrc","NH4",0.005,1,"site|All","All","All"
"nrc-00006","102256","nrc","PH",7.48,1,"site|All","All","All"
"nrc-00006","102256","nrc","TON",0.18,2,"site|All","All","All"
"nrc-00006","102256","nrc","TN",0.36,2,"site|All","All","All"
"nrc-00006","102256","nrc","DRP",0.008,2,"site|All","All","All"
"nrc-00006","102256","nrc","TP",0.014,2,"site|All","All","All"
"nrc-00006","102256","nrc","ECOLI",173,3,"site|All","All","All"
"nrc-00006","102256","nrc","BDISC",1.66,3,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","TURB",3,3,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","NH4",0.005,1,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","PH",7.48,1,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","TON",0.18,2,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","TN",0.36,2,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","DRP",0.008,2,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","TP",0.014,1,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","ECOLI",173,2,"site|lowland","Lowland","All"
"nrc-00006","102256","nrc","BDISC",1.66,2,"site|rural","All","Rural"
"nrc-00006","102256","nrc","TURB",3,3,"site|rural","All","Rural"
"nrc-00006","102256","nrc","NH4",0.005,1,"site|rural","All","Rural"
"nrc-00006","102256","nrc","PH",7.48,1,"site|rural","All","Rural"
"nrc-00006","102256","nrc","TON",0.18,2,"site|rural","All","Rural"
"nrc-00006","102256","nrc","TN",0.36,2,"site|rural","All","Rural"
"nrc-00006","102256","nrc","DRP",0.008,2,"site|rural","All","Rural"
"nrc-00006","102256","nrc","TP",0.014,2,"site|rural","All","Rural"
"nrc-00006","102256","nrc","ECOLI",173,3,"site|rural","All","Rural"
"nrc-00006","102256","nrc","BDISC",1.66,2,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","TURB",3,3,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","PH",7.48,1,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","TON",0.18,2,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","TN",0.36,1,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","DRP",0.008,2,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","TP",0.014,1,"site|lowland|rural","Lowland","Rural"
"nrc-00006","102256","nrc","ECOLI",173,2,"site|lowland|rural","Lowland","Rural"
