"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","EcoliPeriod","EcoliMed","EcoliMed_Band","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliAnalysisNote","EcoliSummaryband","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"hbrc-00056","Taharua Stream at Wairango Rd","1194","2012to2016",2.9,"C",4.36,"C","C","",0.00203216847118492,"A",0.00539793552247738,"A","A","",NA,8,"ABC",700,"BC",5.17241379310345,"B",6.89655172413793,"A"," Need 60 values for 5yr, have  58","B",8007550,"hawkes bay","hbrc","upland","Rural","mohaka river",-38.9152131728977,176.275344993932,"21-Aug-2020","Rural",740.5,"Upland"
"hbrc-00056","Taharua Stream at Wairango Rd","1194","2006to2010",2.91,"C",4.16,"C","C","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,8,"ABC",70,"ABC",1.72413793103448,"A",1.72413793103448,"A"," Need 60 values for 5yr, have  58","A",8007550,"hawkes bay","hbrc","upland","Rural","mohaka river",-38.9152131728977,176.275344993932,"21-Aug-2020","Rural",740.5,"Upland"
"hbrc-00056","Taharua Stream at Wairango Rd","1194","2005to2009",2.79,"C",3.76,"C","C","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have13",NA,58,"ABC",58,"ABC",1.72413793103448,"A",1.72413793103448,"A"," Need 60 values for 5yr, have  58","A",8007550,"hawkes bay","hbrc","upland","Rural","mohaka river",-38.9152131728977,176.275344993932,"21-Aug-2020","Rural",740.5,"Upland"
"hbrc-00056","Taharua Stream at Wairango Rd","1194","2014to2018",3.7,"C",4.555,"C","C","",0.00207525524046089,"A",0.0209787338386089,"A","A","",NA,8.5,"ABC",467.999999999999,"ABC",5.55555555555556,"B",7.40740740740741,"A"," Need 60 values for 5yr, have  54","B",8007550,"hawkes bay","hbrc","upland","Rural","mohaka river",-38.9152131728977,176.275344993932,"21-Aug-2020","Rural",740.5,"Upland"
"hbrc-00056","Taharua Stream at Wairango Rd","1194","2013to2017",2.9,"C",4.555,"C","C","",0.0020002163433997,"A",0.0053894458449773,"A","A","",NA,8,"ABC",739.999999999998,"BC",5.17241379310345,"B",6.89655172413793,"A"," Need 60 values for 5yr, have  58","B",8007550,"hawkes bay","hbrc","upland","Rural","mohaka river",-38.9152131728977,176.275344993932,"21-Aug-2020","Rural",740.5,"Upland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2012to2016",0.21,"A",0.5125,"A","A","",0.00562143564957127,"A",0.0190839694656488,"A","A","",NA,56,"ABC",56,"ABC",5.76923076923077,"B",7.69230769230769,"A"," Need 60 values for 5yr, have  52","B",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have11",NA,23,"ABC",23,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  19","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2011to2015",0.22,"A",0.54,"A","A","",0.00520291363163371,"A",0.0197172842150353,"A","A","",NA,47,"ABC",47,"ABC",6.81818181818182,"B",9.09090909090909,"A"," Need 60 values for 5yr, have  44","B",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2013to2017",0.21,"A",0.674,"A","A","",0.00527525360726071,"A",0.0188256528290639,"A","A","",NA,29,"ABC",407.999999999998,"ABC",3.57142857142857,"A",5.35714285714286,"A"," Need 60 values for 5yr, have  56","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2014to2018",0.21,"A",0.6875,"A","A","",0.00493096646942801,"A",0.0186407288845112,"A","A","",NA,30,"ABC",726.500000000005,"BC",3.57142857142857,"A",5.35714285714286,"A"," Need 60 values for 5yr, have  56","B",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have8",NA,23,"ABC",23,"ABC",0,"A",5.26315789473684,"A"," Need 60 values for 5yr, have  19","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have7",NA,20,"ABC",20,"ABC",0,"A",5,"A"," Need 60 values for 5yr, have  20","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2015to2019",0.22,"A",0.6825,"A","A","",0.00495481467141386,"A",0.0149407693746493,"A","A","",NA,30,"ABC",193.999999999999,"ABC",3.7037037037037,"A",5.55555555555556,"A"," Need 60 values for 5yr, have  54","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2009to2013",0.23,"A",0.559,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have29",NA,33,"ABC",33,"ABC",10.3448275862069,"C",13.7931034482759,"A"," Need 60 values for 5yr, have  29","C",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2010to2014",0.225,"A",0.54,"A","A","",0.00856164383561643,"A",0.0292265085044851,"A","A","",NA,39,"ABC",39,"ABC",8.57142857142857,"B",11.4285714285714,"A"," Need 60 values for 5yr, have  35","B",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00059","Waitio Stream at Ohiti Road","1654","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have23",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have17",NA,26,"ABC",26,"ABC",4.54545454545455,"A",4.54545454545455,"A"," Need 60 values for 5yr, have  22","A",8024883,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5994463713472,176.711405670966,"21-Aug-2020","Rural",77.6666666666667,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2009to2013",0.097,"A",0.2716,"A","A","",0.00441323112399115,"A",0.025,"A","A","",NA,34,"ABC",34,"ABC",3.33333333333333,"A",6.66666666666667,"A"," Need 60 values for 5yr, have  30","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2011to2015",0.077,"A",0.262,"A","A","",0.0043859649122807,"A",0.0218110236220472,"A","A","",NA,50,"ABC",50,"ABC",4.34782608695652,"A",6.52173913043478,"A"," Need 60 values for 5yr, have  46","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have6",NA,20,"ABC",20,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  20","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2010to2014",0.094,"A",0.27,"A","A","",0.00479846449136276,"A",0.0236712598425197,"A","A","",NA,42,"ABC",42,"ABC",2.63157894736842,"A",7.89473684210526,"A"," Need 60 values for 5yr, have  38","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have18",NA,27,"ABC",27,"ABC",4.34782608695652,"A",8.69565217391304,"A"," Need 60 values for 5yr, have  23","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2015to2019",0.0715,"A",0.27,"A","A","",0.00402576489533011,"A",0.025,"A","A","",NA,10,"ABC",539.999999999997,"ABC",5.55555555555556,"B",5.55555555555556,"A"," Need 60 values for 5yr, have  54","B",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have9",NA,24,"ABC",24,"ABC",0,"A",5,"A"," Need 60 values for 5yr, have  20","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2012to2016",0.0685,"A",0.274,"A","A","",0.00449640287769784,"A",0.0247342519685039,"A","A","",NA,58,"ABC",58,"ABC",3.7037037037037,"A",5.55555555555556,"A"," Need 60 values for 5yr, have  54","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have12",NA,24,"ABC",24,"ABC",0,"A",5,"A"," Need 60 values for 5yr, have  20","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","1924","2013to2017",0.0715,"A",0.228,"A","A","",0.0043859649122807,"A",0.0236712598425197,"A","A","",NA,9,"ABC",539.999999999997,"ABC",3.38983050847458,"A",5.08474576271187,"A"," Need 60 values for 5yr, have  59","A",8024853,"hawkes bay","hbrc","lowland","Rural","ngaruroro",-39.5998513021959,176.577115285971,"21-Aug-2020","Forest",102,"Lowland"
