"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake onoke 1","23-Jun-14",6.89,"","pH",FALSE,"FALSE",""
"lake onoke 1","23-May-18",0.025,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","23-May-18",0.045,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-May-18",0.27,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-May-18",0.55,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-May-18",3,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","23-Nov-16",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","23-Nov-16",0.111,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Nov-16",0.68,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Nov-16",4,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","23-Sep-14",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","23-Sep-14",0.032,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Sep-14",0.56,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Sep-14",0.77,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-Sep-14",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","23-Sep-14",7.73,"","pH",FALSE,"FALSE",""
"lake onoke 1","24-Aug-09",0.013,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","24-Aug-09",0.056,"","TP",FALSE,"FALSE",""
"lake onoke 1","24-Aug-09",0.5,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","24-Aug-09",0.93,"","TN",FALSE,"FALSE",""
"lake onoke 1","24-Aug-09",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","24-Aug-09",7.64,"","pH",FALSE,"FALSE",""
"lake onoke 1","24-Jun-16",0.044,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","24-Jun-16",0.062,"","TP",FALSE,"FALSE",""
"lake onoke 1","24-Jun-16",0.24,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","24-Jun-16",0.41,"","TN",FALSE,"FALSE",""
"lake onoke 1","24-Jun-16",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","24-Jun-16",7.43,"","pH",FALSE,"FALSE",""
"lake onoke 1","24-Oct-12",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","24-Oct-12",0.054,"","TP",FALSE,"FALSE",""
"lake onoke 1","24-Oct-12",0.285,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","24-Oct-12",0.4,"","TN",FALSE,"FALSE",""
"lake onoke 1","24-Oct-12",5,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","24-Oct-12",7.86,"","pH",FALSE,"FALSE",""
"lake onoke 1","25-Aug-14",0.027,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","25-Aug-14",0.038,"","TP",FALSE,"FALSE",""
"lake onoke 1","25-Aug-14",0.54,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","25-Aug-14",1.26,"","TN",FALSE,"FALSE",""
"lake onoke 1","25-Aug-14",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","25-Aug-14",7.4,"","pH",FALSE,"FALSE",""
"lake onoke 1","25-Jul-17",0.051,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","25-Jul-17",0.113,"","TP",FALSE,"FALSE",""
"lake onoke 1","25-Jul-17",1.17,"","TN",FALSE,"FALSE",""
"lake onoke 1","25-Jul-17",4,"","CHLA",TRUE,"Left",""
"lake onoke 1","25-Jul-17",NA,"","Secchi",FALSE,"FALSE",""
