"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Taringatura Creek at Taromaunga","taringatura creek at taromaunga","lawa-100195",15039604,"southland","es","upland","rural","aparima river",-45.8501522848173,168.149215275531,"25-Jun-2020","Rural",219,"3","3","Upland"
"Thicket Burn at Lake Hauroko Road","thicket burn at lake hauroko road","lawa-100196",15047979,"southland","es","lowland","forest","waiau river",-46.0068666364181,167.454064612886,"25-Jun-2020","Forest",149,"3","3","Lowland"
"Trenders Creek at Hall Road","trenders creek at hall road","lawa-100198",15048790,"southland","es","lowland","rural","oreti river",-46.071295613488,168.52144801634,"25-Jun-2020","Rural",149.5,"4","4&3","Lowland"
"Waianiwa Creek 1 at Lornville Riverton Highway","waianiwa creek 1 at lornville riverton highway","lawa-100199",15057975,"southland","es","lowland","rural","oreti river",-46.3163052518484,168.242075575188,"25-Jun-2020","Rural",18,"4","4","Lowland"
"Waiau River 100m u/s Clifden Bridge","waiau river 100m u/s clifden bridge","lawa-100200",15048468,"southland","es","lowland","forest","waiau river",-46.0299493906132,167.719784575101,"25-Jun-2020","Forest",58.3333333333333,"7","7&1","Lowland"
"Waimatuku Stream at Rance Rd","waimatuku stream at rance rd","lawa-100201",15058867,"southland","es","lowland","rural","waimatuku stream",-46.3468020962483,168.152076949032,"25-Jun-2020","Rural",4,"5","2","Lowland"
"Winton Stream at Benmore - Otapiri Road","winton stream at benmore - otapiri road","lawa-100202",15044613,"southland","es","lowland","rural","oreti river",-45.9742787697396,168.366186948626,"25-Jun-2020","Rural",118,"3","4","Lowland"
"Moffat Creek at Moffat Road","moffat creek at moffat road","es-00106",15062000,"southland","es","lowland","rural","waituna creek",-46.5401704522622,168.57029804379,"25-Jun-2020","Rural",9,"3","3","Lowland"
"Dipton Stream at South Hillend-Dipton Rd","dipton stream at south hillend-dipton rd","es-00163",15046191,"southland","es","lowland","rural","oreti river",-45.9827622824049,168.312332032032,"25-Jun-2020","Rural",843.5,"2","2","Upland"
"Hikuwai River at Willowflat","hikuwai river at willowflat","gdc-00004",5007406,"gisborne","gdc","lowland","rural","uawa river",-38.29225747,178.26918382,"25-Jun-2020","Rural",134.333333333333,"5","6&1","Lowland"
"Mangatu River at Omapere Station","mangatu river at omapere station","gdc-00010",5008473,"gisborne","gdc","lowland","rural","waipaoa",-38.37861727,177.79314223,"25-Jun-2020","Rural",186.5,"5","5&4","Upland"
"Te Arai River at Pykes Weir","te arai river at pykes weir","gdc-00017",5013661,"gisborne","gdc","lowland","rural","waipaoa",-38.7594811,177.81765186,"25-Jun-2020","Rural",50,"4","4","Lowland"
"Waihuka River at No3 Br","waihuka river at no3 br","lawa-100715",5010037,"gisborne","gdc","unstated",NA,"waipaoa",-38.4631994,177.73397943,"25-Jun-2020","Rural",238,"4","4","Upland"
"Waikohu River at Mahaki Station","waikohu river at mahaki station","gdc-00021",5009510,"gisborne","gdc","lowland","rural","waipaoa",-38.42684599,177.7223845,"25-Jun-2020","Rural",183.5,"5","5","Upland"
"Waikohu River at No3 Br","waikohu river at no3 br","lawa-100378",5011693,"gisborne","gdc","unstated",NA,"waipaoa",-38.45482923,177.77989206,"25-Jun-2020","Rural",125,"5","6","Lowland"
"Waimata River at Goodwins Rd Bridge","waimata river at goodwins rd bridge","gdc-00022",5013068,"gisborne","gdc","lowland","rural","waimata river",-38.63968344,178.06823401,"25-Jun-2020","Rural",16,"5","5","Lowland"
"Waimata River at Monowai Bridge","waimata river at monowai bridge","gdc-00023",5011334,"gisborne","gdc","lowland","rural","waimata river",-38.51418655,178.04028432,"25-Jun-2020","Rural",77,"5","5","Lowland"
"Waingaromia River at Terrace Station","waingaromia river at terrace station","gdc-00024",5008416,"gisborne","gdc","lowland","rural","waipaoa",-38.359148,177.93349507,"25-Jun-2020","Forest",298,"5","5","Upland"
"Waipaoa River at Kanakanaia","waipaoa river at kanakanaia","gdc-00027",5010311,"gisborne","gdc","lowland","rural","waipaoa",-38.46156491,177.8766788,"25-Jun-2020","Rural",145,"1","7","Lowland"
"Waipaoa River at Matawhero Bridge","waipaoa river at matawhero bridge","gdc-00028",5007146,"gisborne","gdc","lowland","rural","waipaoa",-38.65370647,177.91769479,"25-Jun-2020","Forest",173,"5","6","Upland"
"Wharekopae River at Rangimoe","wharekopae river at rangimoe","gdc-00030",5011693,"gisborne","gdc","lowland","rural","waipaoa",-38.54675218,177.65955182,"25-Jun-2020","Rural",125,"5","6","Lowland"
"Mangaheia River at Paroa Road Bridge","mangaheia river at paroa road bridge","gdc-00008",5008439,"gisborne","gdc","lowland","rural","uawa river",-38.34737089,178.24910813,"25-Jun-2020","Rural",41,"5","1&5","Lowland"
"Taruheru River at Tuckers Rd Bridge","taruheru river at tuckers rd bridge","gdc-00016",5012981,"gisborne","gdc","lowland","rural","taruheru river",-38.63415353,177.96817629,"25-Jun-2020","Rural",-7.225486397745,"4","2&4","Lowland"
"Awatere River at SH35 Bridge","awatere river at sh35 bridge","gdc-00002",5000717,"gisborne","gdc","lowland","rural","awatere river",-37.67457224,178.34813828,"25-Jun-2020","Forest",62.5,"5","5&1","Lowland"
"Ihungia River at Ihungia Rd Br","ihungia river at ihungia rd br","gdc-00005",5004508,"gisborne","gdc","unstated","forest","waiapu",-38.04691689,178.1766513,"25-Jun-2020","Rural",220,"5","5","Upland"
"Karakatuwhero River at SH35 Br","karakatuwhero river at sh35 br","gdc-00006",5000331,"gisborne","gdc","lowland","rural","karakatuwhero river",-37.62563187,178.33460144,"25-Jun-2020","Forest",1,"4","4","Lowland"
"Motu River at Kotare Station Bridge","motu river at kotare station bridge","lawa-100330",4020959,"gisborne","gdc","upland","rural","motu river",-38.36155298,177.49807902,"25-Jun-2020","Rural",539,"5","5","Upland"
"Hikuwai River at No 4 Bridge","hikuwai river at no 4 bridge","gdc-00003",5006266,"gisborne","gdc","lowland","rural","uawa river",-38.20389326,178.25582994,"25-Jun-2020","Rural",42.5,"5","1&6","Lowland"
"Mangaoporo River at Tutumatai Bridge","mangaoporo river at tutumatai bridge","gdc-00009",5002342,"gisborne","gdc","lowland","rural","waiapu",-37.83774273,178.29385929,"25-Jun-2020","Rural",302,"4","4","Upland"
"Mangatutu Str at Sh35-Waipahuru Bridge","mangatutu str at sh35-waipahuru bridge","lawa-100336",5000205,"gisborne","gdc","lowland","rural","wharekahika river",-37.59944782,178.26023485,"25-Jun-2020","Forest",198,"3","3","Upland"
"Mata River at Aorangi (Makarika Road)","mata river at aorangi (makarika road)","gdc-00011",5003470,"gisborne","gdc","lowland","rural","waiapu",-37.94877976,178.21088895,"25-Jun-2020","Rural",200,"1","1","Upland"
"Mata River at Pouturu Br","mata river at pouturu br","lawa-100348",5004528,"gisborne","gdc","upland","forest","waiapu",-38.04748307,178.12338148,"25-Jun-2020","Rural",352,"2","2&1","Upland"
"Matawai Stream at Tawai","matawai stream at tawai","lawa-100332",4021512,"gisborne","gdc","upland","rural","motu river",-38.38021422,177.55207132,"25-Jun-2020","Rural",581,"2","2","Upland"
"Oweka River at SH35 Bridge","oweka river at sh35 bridge","gdc-00013",5000164,"gisborne","gdc","lowland","rural","wharekahika river",-37.5927497,178.15253622,"25-Jun-2020","Forest",54,"1","4","Lowland"
"Poroporo River at Rangitukia Rd Bridge","poroporo river at rangitukia rd bridge","gdc-00015",5001815,"gisborne","gdc","lowland","rural","poroporo river",-37.78527353,178.42755259,"25-Jun-2020","Rural",55,"4","1&4&6","Lowland"
"Waiomoko River at SH35 Bridge","waiomoko river at sh35 bridge","lawa-100335",5012237,"gisborne","gdc","lowland","rural","pakarae river",-38.55581647,178.21529022,"25-Jun-2020","Rural",26,"2","2","Lowland"
"Whakaahu Str at Brunton Rd","whakaahu str at brunton rd","gdc-00031",5012901,"gisborne","gdc","lowland","rural","waipaoa",-38.63111823,177.85760067,"25-Jun-2020","Rural",60.0718193054,"4","5","Lowland"
"Wharekahika River U/S of Wharf Bridge","wharekahika river u/s of wharf bridge","gdc-00029",5000078,"gisborne","gdc","lowland","rural","wharekahika river",-37.57137121,178.28161313,"25-Jun-2020","Forest",101.5,"1","1&5","Lowland"
"Motu River at Matawai Conservation Area","motu river at matawai conservation area","lawa-100329",4022425,"gisborne","gdc","upland","forest","motu river",-38.42453214,177.46114325,"25-Jun-2020","Forest",601,"3","4","Upland"
"Pakarae River at Pakarae Station Bridge","pakarae river at pakarae station bridge","gdc-00014",5011612,"gisborne","gdc","lowland","rural","pakarae river",-38.51508062,178.25492637,"25-Jun-2020","Rural",142,"5","5","Lowland"
"Motu River above Falls","motu river above falls","lawa-100331",4018080,"gisborne","gdc","upland","rural","motu river",-38.24861874,177.59480185,"25-Jun-2020","Rural",594.333333333333,"5","5&1","Upland"
"Waihirere Str at Domain","waihirere str at domain","lawa-100333",5012154,"gisborne","gdc","lowland","forest","taruheru river",-38.57138316,177.94697884,"25-Jun-2020","Rural",99.4360198975,"2","2","Lowland"
"Te Arai River at DW Bush Intake Above Weir","te arai river at dw bush intake above weir","lawa-100707",5013970,"gisborne","gdc","unstated",NA,"waipaoa",-38.82579843,177.7891019,"25-Jun-2020","Forest",246,"3","3","Upland"
"Kopuapunamu Str Trib at Te Araroa","kopuapunamu str trib at te araroa","lawa-100688",5000828,"gisborne","gdc","unstated",NA,"awatere river",-37.69100687,178.30353714,"25-Jun-2020","Rural",79,"2","4","Lowland"
"Waipaoa Trib at Lavenham-Humphrey Rd","waipaoa trib at lavenham-humphrey rd","lawa-100722",5011577,"gisborne","gdc","unstated",NA,"waipaoa",-38.52789081,177.88860255,"25-Jun-2020","Rural",49,"3","3&1","Lowland"
"Parihihonou Str at SH2 Overbridge","parihihonou str at sh2 overbridge","lawa-100705",5009837,"gisborne","gdc","unstated",NA,"waipaoa",-38.44658397,177.62214861,"25-Jun-2020","Rural",315,"3","3","Upland"
"Mangatu Trib","mangatu trib","lawa-100700",5004027,"gisborne","gdc","unstated",NA,"waipaoa",-38.27244848,177.7860706,"25-Jun-2020","Rural",249,"2","1","Upland"
"Huitatariki Str","huitatariki str","lawa-100685",5004027,"gisborne","gdc","unstated",NA,"waiapu",-37.83634834,178.02153182,"25-Jun-2020","Rural",462,"2","3","Upland"
"Kouetumara Str at Ihungia Rd","kouetumara str at ihungia rd","lawa-100691",5004452,"gisborne","gdc","unstated",NA,"waiapu",-38.04013953,178.17618423,"25-Jun-2020","Forest",328,"2","2&1&5","Upland"
"Makokomuka Str at Waiapu Rd","makokomuka str at waiapu rd","lawa-100695",5005798,"gisborne","gdc","unstated",NA,"uawa river",-38.15966586,178.27848434,"25-Jun-2020","Rural",143,"2","2","Lowland"
"Anaura Str at Anaura Bay Rd","anaura str at anaura bay rd","lawa-100683",5006533,"gisborne","gdc","unstated",NA,"uawa river",-38.22113999,178.32108844,"25-Jun-2020","Rural",63,"2","1","Lowland"
"Waipaoa at Armstrong Rd","waipaoa at armstrong rd","lawa-100721",5007133,"gisborne","gdc","unstated",NA,"waipaoa",-38.28339848,177.8508259,"25-Jun-2020","Forest",214,"5","3","Upland"
"Whakauranga Br at West Ho Rd","whakauranga br at west ho rd","lawa-100728",5008749,"gisborne","gdc","unstated",NA,"pakarae river",-38.36800718,178.13085103,"25-Jun-2020","Forest",326,"4","4","Upland"
"Waikohu Rv at Oliver Rd","waikohu rv at oliver rd","lawa-100718",5009245,"gisborne","gdc","unstated",NA,"waipaoa",-38.41968294,177.58535657,"25-Jun-2020","Rural",515,"4","2","Upland"
"Kaitawa Str at Wharf Rd","kaitawa str at wharf rd","lawa-100686",5009273,"gisborne","gdc","unstated",NA,"uawa river",-38.3888206,178.31294624,"25-Jun-2020","Rural",11,"4","4","Lowland"
"Kurunui Str at Holdsworth Br SH2","kurunui str at holdsworth br sh2","lawa-100692",5010213,"gisborne","gdc","unstated",NA,"waipaoa",-38.46034475,177.7986844,"25-Jun-2020","Rural",59,"3","3","Lowland"
"Waihuka at No2 Br","waihuka at no2 br","lawa-100714",5010234,"gisborne","gdc","unstated",NA,"waipaoa",-38.46480482,177.7792806,"25-Jun-2020","Rural",183.5,"4","4&2","Upland"
"Mangaoai Str at Mangaoai Rd","mangaoai str at mangaoai rd","lawa-100697",5010227,"gisborne","gdc","unstated",NA,"waipaoa",-38.45722274,177.91263098,"25-Jun-2020","Rural",108.5,"4","4","Lowland"
"Te Arai Trib at Waingake Rd","te arai trib at waingake rd","lawa-100709",5013728,"gisborne","gdc","unstated",NA,"waipaoa",-38.77488137,177.79947965,"25-Jun-2020","Rural",148,"3","3","Lowland"
"Pakarae trib Stevens Road","pakarae trib stevens road","lawa-100706",5010957,"gisborne","gdc","unstated",NA,"pakarae river",-38.48159723,178.19633769,"25-Jun-2020","Rural",100,"3","2","Lowland"
"Wharekopae above falls","wharekopae above falls","lawa-100729",5011460,"gisborne","gdc","unstated",NA,"waipaoa",-38.50632205,177.60698243,"25-Jun-2020","Rural",207,"4","4","Upland"
"Waikakariki Trib at Quarry","waikakariki trib at quarry","lawa-100716",5012934,"gisborne","gdc","unstated",NA,"waipaoa",-38.63732578,177.82648248,"25-Jun-2020","Forest",120,"2","1","Lowland"
"Maraetaha Str at No2 Br","maraetaha str at no2 br","lawa-100701",5013919,"gisborne","gdc","unstated",NA,"pakarae river",-38.80150493,177.90406511,"25-Jun-2020","Rural",31,"4","4","Lowland"
"Haupapa Str at Tahora Settlement Rd","haupapa str at tahora settlement rd","lawa-100684",8000213,"gisborne","gdc","unstated",NA,"waipaoa",-38.53851157,177.4251434,"25-Jun-2020","Rural",525,"3","3","Upland"
"Mangaotara Str at Tiniroto Rd","mangaotara str at tiniroto rd","lawa-100699",8005201,"gisborne","gdc","unstated",NA,"waipaoa",-38.80467052,177.538154,"25-Jun-2020","Rural",148.5,"4","4","Lowland"
"Upper Motu Trib at Mangatu","upper motu trib at mangatu","lawa-100711",4016697,"gisborne","gdc","unstated",NA,"motu river",-38.20033265,177.62175054,"25-Jun-2020","Forest",572,"1","5","Upland"
"Marumoko Str at Marumoko Rd","marumoko str at marumoko rd","lawa-100702",4017136,"gisborne","gdc","unstated",NA,"motu river",-38.21729822,177.58948273,"25-Jun-2020","Rural",594.333333333333,"2","2&1&3","Upland"
"Pakarae Trib at Whangara Rd","pakarae trib at whangara rd","lawa-100703",5010778,"gisborne","gdc","unstated",NA,"pakarae river",-38.4731938,178.24656182,"25-Jun-2020","Rural",59,"2","2","Lowland"
"Koranga Trib at Rakauroa Rd","koranga trib at rakauroa rd","lawa-100690",4023547,"gisborne","gdc","unstated",NA,"waipaoa",-38.47586173,177.45110184,"25-Jun-2020","Forest",579,"2","3","Upland"
"Lottin Point Road Stream","lottin point road stream","lawa-100693",5000007,"gisborne","gdc","unstated",NA,"wharekahika river",-37.56018449,178.15576114,"25-Jun-2020","Rural",119,"2","2","Lowland"
"Karakatuwhero Trib at Karakatuwhero Rd","karakatuwhero trib at karakatuwhero rd","lawa-100687",5000480,"gisborne","gdc","unstated",NA,"karakatuwhero river",-37.64789575,178.31714079,"25-Jun-2020","Rural",70,"3","1","Lowland"
"Waitekaha Str at Tuparoa Rd","waitekaha str at tuparoa rd","lawa-100725",5011389,"gisborne","gdc","unstated",NA,"waiapu",-37.9105558,178.37897583,"25-Jun-2020","Rural",93,"3","3","Lowland"
"Mangaoparo River at Mangaoparo Road","mangaoparo river at mangaoparo road","lawa-100698",5001931,"gisborne","gdc","unstated",NA,"waiapu",-37.80685532,178.24600492,"25-Jun-2020","Forest",166,"4","4","Upland"
"Waipaoa Trib at Pipiwhakao Road","waipaoa trib at pipiwhakao road","lawa-100723",5013062,"gisborne","gdc","unstated",NA,"waipaoa",-38.65311955,177.89567564,"25-Jun-2020","Rural",21.33422295252,"3","3&1","Lowland"
"Te Arai Trib at Waugh Rd","te arai trib at waugh rd","lawa-100710",5013535,"gisborne","gdc","unstated",NA,"waipaoa",-38.73496413,177.83910908,"25-Jun-2020","Rural",96,"2","2","Lowland"
"Te Arai Rv at Waingake","te arai rv at waingake","lawa-100708",5013823,"gisborne","gdc","unstated",NA,"waipaoa",-38.79098526,177.79042511,"25-Jun-2020","Rural",125,"3","3","Lowland"
"Mangakino Str at Mangatokerau Rd","mangakino str at mangatokerau rd","lawa-100696",5007596,"gisborne","gdc","unstated",NA,"uawa river",-38.29550235,178.2510825,"25-Jun-2020","Forest",148,"2","2","Lowland"
