"CouncilSiteID","Date","Value","Measurement","Censored","CenType","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"wgg000900","12-Jan-05","1.22","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Feb-05","1.29","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Mar-05","1.65","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Apr-05","1.22","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-May-05","1.68","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Jun-05","1.32","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Jul-05","0.8","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Aug-05","1.12","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Sep-05","1.22","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Oct-05","0.85","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Nov-05","1.33","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Dec-05","0.73","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jan-06","1.74","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Feb-06","1.19","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Mar-06","0.36","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Apr-06","1.56","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-May-06","1.98","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Jun-06","0.56","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Jul-06","0.35","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Aug-06","0.3","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Sep-06","1.42","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Oct-06","1.3","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Nov-06","0.12","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Dec-06","1.84","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Jan-07","1.02","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Feb-07","1.64","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Mar-07","0.77","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Apr-07","1.81","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-May-07","1.28","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Jun-07","1.02","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jul-07","0.93","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Aug-07","0.96","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Sep-07","1.25","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Oct-07","0.91","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","15-Nov-07","1.36","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Dec-07","1.74","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Jan-08","1.11","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Feb-08","2.32","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Mar-08","2.12","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Apr-08","2.32","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-May-08","1.79","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jun-08","2.24","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Jul-08","1.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Aug-08","0.26","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Sep-08","0.59","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Oct-08","0.19","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Nov-08","1.37","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Dec-08","1.01","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Jan-09","1.59","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Feb-09","0.43","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Mar-09","1.12","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Apr-09","1.28","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-May-09","1.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Jun-09","1.38","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Jul-09","0.42","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Aug-09","1.36","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Sep-09","1.76","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Oct-09","1.15","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Nov-09","1.51","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Dec-09","1.32","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Jan-10","1.44","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Feb-10","1.72","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Mar-10","1.43","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Apr-10","1.39","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-May-10","1.91","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Jun-10","1.1","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Jul-10","1.84","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Aug-10","0.96","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Sep-10","1.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Oct-10","1.29","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Nov-10","4.34","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Dec-10","1.49","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Jan-11","2.12","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Feb-11","1.05","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Mar-11","3.3","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Apr-11","1.66","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-May-11","0.81","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Jun-11","0.42","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Jul-11","0.3","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Aug-11","1.02","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Sep-11","0.74","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Oct-11","0.72","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Nov-11","1.01","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Dec-11","1.22","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jan-12","1.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Feb-12","1.52","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Mar-12","1.39","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Apr-12","1.53","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-May-12","2.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Jun-12","1.32","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jul-12","1.07","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Aug-12","0.57","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Sep-12","0.45","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Oct-12","1.06","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Nov-12","1.36","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Dec-12","2.03","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Jan-13","1.86","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Feb-13","1.82","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Mar-13","2.21","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Apr-13","1.84","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-May-13","1.61","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Jun-13","1.52","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Jul-13","0.54","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Aug-13","0.82","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Sep-13","0.68","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Oct-13","0.65","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Nov-13","1.02","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Dec-13","1.11","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Jan-14","1.61","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Feb-14","1.71","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Mar-14","2.11","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Apr-14","0.79","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-May-14","1.78","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Jun-14","0.4","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","09-Jul-14","1.03","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","13-Aug-14","0.79","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Sep-14","1.61","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","08-Oct-14","1.21","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","12-Nov-14","1.13","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","10-Dec-14","1.04","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","14-Jan-15","1.98","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
"wgg000900","11-Feb-15","1.74","BDISC",FALSE,"FALSE","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","Rural",-39.5762833937108,174.210241450866,"23-Jun-2020","Rural",69.5,"Lowland"
