"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101063","S26/0457","Electrical conductivity/salinity","2015-03-19","2019-12-16","20","71","94.99944"
"LAWA-101063","S26/0457","Nitrate nitrogen","2015-03-19","2019-12-16","20","0.179","1.67"
"LAWA-101063","S26/0457","Nitrogen - Other","2015-03-19","2019-12-16","40","0.001","1.67"
"LAWA-101063","S26/0457","Water Level","2015-03-19","2019-12-16","11","Inf","-Inf"
"LAWA-101057","S26/0467","Ammoniacal nitrogen","2015-03-11","2019-12-06","20","0.005","0.005"
"LAWA-101057","S26/0467","Chloride","2015-03-11","2019-12-06","20","10.5011","13.7"
"LAWA-101057","S26/0467","Dissolved reactive phosphorus","2015-03-11","2019-12-06","20","0.015","0.0200642"
"LAWA-101057","S26/0467","E.coli","2015-03-11","2019-12-06","20","0.5","340"
"LAWA-101057","S26/0467","Electrical conductivity/salinity","2015-03-11","2019-12-06","20","120","145.6"
"LAWA-101057","S26/0467","Nitrate nitrogen","2015-03-11","2019-12-06","20","1.36","3.8"
"LAWA-101057","S26/0467","Nitrogen - Other","2015-03-11","2019-12-06","40","0.001","3.8"
"LAWA-101057","S26/0467","Water Level","2015-03-11","2019-12-06","20","-3530","-2240"
"GW-00077","S26/0568","Ammoniacal nitrogen","2015-03-11","2019-12-06","20","0.38","0.48"
"GW-00077","S26/0568","Chloride","2015-03-11","2019-12-06","20","12.1497","13.6247"
"GW-00077","S26/0568","Dissolved reactive phosphorus","2015-03-11","2019-12-06","20","0.5026493","1.28"
"GW-00077","S26/0568","E.coli",NA,NA,"0","Inf","-Inf"
"GW-00077","S26/0568","Electrical conductivity/salinity","2015-03-11","2019-12-06","20","269.94278","281.10297"
"GW-00077","S26/0568","Nitrate nitrogen","2015-03-11","2019-12-06","20","0.001","0.01"
"GW-00077","S26/0568","Nitrogen - Other","2015-03-11","2019-12-06","40","0.001","0.04"
"GW-00077","S26/0568","Water Level","2015-03-11","2019-12-06","11","Inf","-Inf"
"LAWA-101054","S26/0576","Ammoniacal nitrogen","2015-03-11","2019-12-06","19","0.32","0.5675113"
"LAWA-101054","S26/0576","Chloride","2015-03-11","2019-12-06","19","16.0999","23"
"LAWA-101054","S26/0576","Dissolved reactive phosphorus","2015-03-11","2019-12-06","19","0.2933656","0.69"
"LAWA-101054","S26/0576","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101054","S26/0576","Electrical conductivity/salinity","2015-03-11","2019-12-06","19","210","251"
"LAWA-101054","S26/0576","Nitrate nitrogen","2015-03-11","2019-12-06","19","0.001","0.1"
"LAWA-101054","S26/0576","Nitrogen - Other","2015-03-11","2019-12-06","38","0.001","0.104"
"LAWA-101054","S26/0576","Water Level","2015-03-11","2019-12-06","11","Inf","-Inf"
"LAWA-101076","S26/0705","Ammoniacal nitrogen","2015-10-07","2019-12-16","19","0.005","0.112"
"LAWA-101076","S26/0705","Chloride","2015-10-07","2019-12-16","19","11.3","13"
"LAWA-101076","S26/0705","Dissolved reactive phosphorus","2015-10-07","2019-12-16","19","0.002","0.0267714"
"LAWA-101076","S26/0705","E.coli","2015-10-07","2019-12-16","19","0.5","0.5"
"LAWA-101076","S26/0705","Electrical conductivity/salinity","2015-10-07","2019-12-16","19","156.774765","174"
"LAWA-101076","S26/0705","Nitrate nitrogen","2015-10-07","2019-12-16","19","2.7","4.7289557"
"LAWA-101076","S26/0705","Nitrogen - Other","2015-10-07","2019-12-16","38","0.001","4.728958"
"LAWA-101076","S26/0705","Water Level","2015-03-18","2019-12-16","11","Inf","-Inf"
"LAWA-101055","S26/0762","Ammoniacal nitrogen","2015-03-11","2019-12-06","20","0.45","0.6090537"
"LAWA-101055","S26/0762","Chloride","2015-03-11","2019-12-06","20","35.1761","50"
"LAWA-101055","S26/0762","Dissolved reactive phosphorus","2015-03-11","2019-12-06","20","0.019","0.91"
"LAWA-101055","S26/0762","E.coli","2015-03-11","2019-12-06","20","0.5","40"
"LAWA-101055","S26/0762","Electrical conductivity/salinity","2015-03-11","2019-12-06","20","300","376"
"LAWA-101055","S26/0762","Nitrate nitrogen","2015-03-11","2019-12-06","20","0.001","0.182"
"LAWA-101055","S26/0762","Nitrogen - Other","2015-03-11","2019-12-06","40","0.001","0.198"
"LAWA-101055","S26/0762","Water Level","2015-03-11","2019-12-06","20","-3590","-960"
"LAWA-101075","S26/0824","Ammoniacal nitrogen","2015-03-18","2019-09-18","19","0.005","0.005"
"LAWA-101075","S26/0824","Chloride","2015-03-18","2019-09-18","19","12.5","14.9"
"LAWA-101075","S26/0824","Dissolved reactive phosphorus","2015-03-18","2019-09-18","19","0.0137977","0.021"
"LAWA-101075","S26/0824","E.coli","2015-03-18","2019-09-18","19","0.5","0.5"
"LAWA-101075","S26/0824","Electrical conductivity/salinity","2015-03-18","2019-09-18","19","165.3885","176"
"LAWA-101075","S26/0824","Nitrate nitrogen","2015-03-18","2019-09-18","19","4.5632386","5.4"
"LAWA-101075","S26/0824","Nitrogen - Other","2015-03-18","2019-09-18","38","0.001","5.4"
"LAWA-101075","S26/0824","Water Level","2015-03-18","2019-09-18","10","Inf","-Inf"
"LAWA-101082","S26/0846","Ammoniacal nitrogen","2015-03-13","2016-09-05","7","0.005","0.005"
"LAWA-101082","S26/0846","Chloride","2015-03-13","2016-09-05","7","5.5","6.1"
"LAWA-101082","S26/0846","Dissolved reactive phosphorus","2015-03-13","2016-09-05","7","0.002","0.021"
"LAWA-101082","S26/0846","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101082","S26/0846","Electrical conductivity/salinity","2015-03-13","2016-09-05","7","89","104"
"LAWA-101082","S26/0846","Nitrate nitrogen","2015-03-13","2016-09-05","7","0.01","1.07"
"LAWA-101082","S26/0846","Nitrogen - Other","2015-03-13","2016-09-05","14","0.001","1.07"
"LAWA-101082","S26/0846","Water Level","2015-03-13","2018-06-14","9","-3340","-2990"
