"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102657","J41/0004","E.coli","2015-09-30","2019-10-23","5","0.5","42"
"LAWA-102657","J41/0004","Electrical conductivity/salinity","2015-09-30","2019-10-23","5","248","271"
"LAWA-102657","J41/0004","Nitrate nitrogen","2015-09-30","2019-10-23","5","1.11","2.7"
"LAWA-102657","J41/0004","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102126","J41/0018","Ammoniacal nitrogen","2015-10-05","2019-10-10","5","0.005","0.017"
"LAWA-102126","J41/0018","Chloride","2015-01-12","2019-10-10","19","4.2","18"
"LAWA-102126","J41/0018","Dissolved reactive phosphorus","2015-10-05","2019-10-10","5","0.0041","0.031"
"LAWA-102126","J41/0018","E.coli","2015-01-12","2019-10-10","19","0.5","387"
"LAWA-102126","J41/0018","Electrical conductivity/salinity","2015-01-12","2019-10-10","19","128","288"
"LAWA-102126","J41/0018","Nitrate nitrogen","2015-01-12","2019-10-10","19","2.2","8.2"
"LAWA-102126","J41/0018","Nitrogen - Other","2018-01-23","2019-02-05","2","0.006","0.3"
"LAWA-102127","K36/0033","Ammoniacal nitrogen","2015-09-04","2019-09-05","5","0.005","0.005"
"LAWA-102127","K36/0033","Chloride","2015-03-05","2019-12-05","21","5.8","16.7"
"LAWA-102127","K36/0033","Dissolved reactive phosphorus","2015-09-04","2019-09-05","5","0.0053","0.0077"
"LAWA-102127","K36/0033","E.coli","2015-03-05","2019-12-05","21","0.5","44"
"LAWA-102127","K36/0033","Electrical conductivity/salinity","2015-03-05","2019-12-05","21","176","296"
"LAWA-102127","K36/0033","Nitrate nitrogen","2015-03-05","2019-12-05","21","4.8","13.7"
"LAWA-102127","K36/0033","Nitrogen - Other","2017-12-08","2019-03-05","4","0.001","0.26"
"LAWA-102482","K36/0088","Ammoniacal nitrogen","2015-11-17","2019-12-12","5","0.005","0.014"
"LAWA-102482","K36/0088","Chloride","2015-11-17","2019-12-12","5","2.8","6.7"
"LAWA-102482","K36/0088","Dissolved reactive phosphorus","2015-11-17","2019-12-12","5","0.0042","0.005"
"LAWA-102482","K36/0088","E.coli","2015-11-17","2019-12-12","5","0.5","43"
"LAWA-102482","K36/0088","Electrical conductivity/salinity","2015-11-17","2019-12-12","5","142","195"
"LAWA-102482","K36/0088","Nitrate nitrogen","2015-11-17","2019-12-12","5","3.5","6.8"
"LAWA-102482","K36/0088","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102483","K36/0104","Ammoniacal nitrogen","2015-11-25","2019-12-12","5","0.005","0.29"
"LAWA-102483","K36/0104","Chloride","2015-11-25","2019-12-12","5","4.2","6.7"
"LAWA-102483","K36/0104","Dissolved reactive phosphorus","2015-11-25","2019-12-12","5","0.0012","0.0034"
"LAWA-102483","K36/0104","E.coli","2015-11-25","2019-12-12","5","0.5","64"
"LAWA-102483","K36/0104","Electrical conductivity/salinity","2015-11-25","2019-12-12","5","178","208"
"LAWA-102483","K36/0104","Nitrate nitrogen","2015-11-25","2019-12-12","5","6.3","8.9"
"LAWA-102483","K36/0104","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102128","K36/0118","Ammoniacal nitrogen","2015-09-04","2019-09-05","5","0.005","0.005"
"LAWA-102128","K36/0118","Chloride","2015-03-03","2019-12-04","20","3.6","24"
"LAWA-102128","K36/0118","Dissolved reactive phosphorus","2015-09-04","2019-09-05","5","0.0042","0.0116"
"LAWA-102128","K36/0118","E.coli","2015-03-03","2019-12-04","20","0.5","30"
"LAWA-102128","K36/0118","Electrical conductivity/salinity","2015-03-03","2019-12-04","20","99","278"
"LAWA-102128","K36/0118","Nitrate nitrogen","2015-03-03","2019-12-04","20","1.51","14.8"
"LAWA-102128","K36/0118","Nitrogen - Other","2018-06-12","2019-03-05","2","0.1","0.13"
"LAWA-102484","K36/0119","Ammoniacal nitrogen","2015-11-25","2019-12-12","6","0.005","0.005"
"LAWA-102484","K36/0119","Chloride","2015-11-25","2019-12-12","6","0.8","4.9"
"LAWA-102484","K36/0119","Dissolved reactive phosphorus","2015-11-25","2019-12-12","6","0.0035","0.0049"
"LAWA-102484","K36/0119","E.coli","2015-11-25","2019-12-12","6","0.5","0.5"
"LAWA-102484","K36/0119","Electrical conductivity/salinity","2015-11-25","2019-12-12","6","74","146"
"LAWA-102484","K36/0119","Nitrate nitrogen","2015-11-25","2019-12-12","6","0.18","4.2"
"LAWA-102484","K36/0119","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102129","K36/0172","Ammoniacal nitrogen","2015-09-04","2019-09-05","5","0.005","0.005"
"LAWA-102129","K36/0172","Chloride","2015-03-05","2019-12-05","21","1.9","8.2"
"LAWA-102129","K36/0172","Dissolved reactive phosphorus","2015-09-04","2019-09-05","5","0.0037","0.0059"
"LAWA-102129","K36/0172","E.coli","2015-03-05","2019-12-05","21","0.5","2"
"LAWA-102129","K36/0172","Electrical conductivity/salinity","2015-03-05","2019-12-05","21","60","144"
"LAWA-102129","K36/0172","Nitrate nitrogen","2015-03-05","2019-12-05","21","1.64","10.3"
"LAWA-102129","K36/0172","Nitrogen - Other","2017-12-08","2019-03-05","3","0.001","0.18"
"LAWA-102130","K36/0210","Ammoniacal nitrogen","2015-11-17","2019-11-29","4","0.005","0.014"
"LAWA-102130","K36/0210","Chloride","2015-02-04","2019-11-29","17","6","9.3"
"LAWA-102130","K36/0210","Dissolved reactive phosphorus","2015-11-17","2019-11-29","4","0.0024","0.0053"
"LAWA-102130","K36/0210","E.coli","2015-02-04","2019-11-29","17","0.5","19"
"LAWA-102130","K36/0210","Electrical conductivity/salinity","2015-02-04","2019-11-29","17","226","279"
"LAWA-102130","K36/0210","Nitrate nitrogen","2015-02-04","2019-11-29","17","11.2","15.4"
"LAWA-102130","K36/0210","Nitrogen - Other","2019-02-20","2019-02-20","1","0.05","0.05"
"LAWA-102131","K36/0244","Ammoniacal nitrogen","2015-09-04","2019-09-05","5","0.03","0.039"
"LAWA-102131","K36/0244","Chloride","2015-03-05","2019-12-04","19","2.9","3.8"
"LAWA-102131","K36/0244","Dissolved reactive phosphorus","2015-09-04","2019-09-05","5","0.005","0.05"
"LAWA-102131","K36/0244","E.coli","2015-03-05","2019-12-04","19","0.5","16"
"LAWA-102131","K36/0244","Electrical conductivity/salinity","2015-03-05","2019-12-04","19","99","131"
"LAWA-102131","K36/0244","Nitrate nitrogen","2015-03-05","2019-12-04","19","0.001","0.08"
"LAWA-102131","K36/0244","Nitrogen - Other","2017-12-08","2019-03-05","3","0.002","0.18"
"LAWA-102485","K36/0489","Ammoniacal nitrogen","2015-11-06","2019-12-12","5","0.005","0.005"
"LAWA-102485","K36/0489","Chloride","2015-11-06","2019-12-12","5","4.6","5.6"
"LAWA-102485","K36/0489","Dissolved reactive phosphorus","2015-11-06","2019-12-12","5","0.0019","0.0078"
"LAWA-102485","K36/0489","E.coli","2015-11-06","2019-12-12","5","0.5","0.5"
"LAWA-102485","K36/0489","Electrical conductivity/salinity","2015-11-06","2019-12-12","5","193","203"
"LAWA-102485","K36/0489","Nitrate nitrogen","2015-11-06","2019-12-12","5","7.7","8.6"
"LAWA-102485","K36/0489","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102486","K36/0684","Ammoniacal nitrogen","2015-11-17","2018-11-23","4","0.005","0.029"
"LAWA-102486","K36/0684","Chloride","2015-11-17","2018-11-23","4","4.5","6.4"
"LAWA-102486","K36/0684","Dissolved reactive phosphorus","2015-11-17","2018-11-23","4","0.0041","0.0083"
"LAWA-102486","K36/0684","E.coli","2015-11-17","2018-11-23","4","0.5","0.5"
"LAWA-102486","K36/0684","Electrical conductivity/salinity","2015-11-17","2018-11-23","4","125","154"
"LAWA-102486","K36/0684","Nitrate nitrogen","2015-11-17","2018-11-23","4","4.2","6.7"
"LAWA-102486","K36/0684","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102487","K36/0687","Ammoniacal nitrogen","2015-11-18","2019-12-05","5","0.005","0.005"
"LAWA-102487","K36/0687","Chloride","2015-11-18","2019-12-05","5","3.9","4.5"
"LAWA-102487","K36/0687","Dissolved reactive phosphorus","2015-11-18","2019-12-05","5","0.0019","0.0062"
"LAWA-102487","K36/0687","E.coli","2015-11-18","2019-12-05","5","0.5","0.5"
"LAWA-102487","K36/0687","Electrical conductivity/salinity","2015-11-18","2019-12-05","5","194","207"
"LAWA-102487","K36/0687","Nitrate nitrogen","2015-11-18","2019-12-05","5","5.5","6.3"
"LAWA-102487","K36/0687","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102488","K36/1073","Ammoniacal nitrogen","2018-09-27","2019-12-05","2","0.005","0.005"
"LAWA-102488","K36/1073","Chloride","2015-02-02","2019-12-05","5","3.3","3.8"
"LAWA-102488","K36/1073","Dissolved reactive phosphorus","2018-09-27","2019-12-05","2","0.0074","0.0083"
"LAWA-102488","K36/1073","E.coli","2015-02-02","2019-12-05","5","0.5","0.5"
"LAWA-102488","K36/1073","Electrical conductivity/salinity","2015-02-02","2019-12-05","5","173","184"
"LAWA-102488","K36/1073","Nitrate nitrogen","2015-02-02","2019-12-05","5","3","3.4"
"LAWA-102488","K36/1073","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102489","K36/1074","Ammoniacal nitrogen","2015-11-18","2019-12-05","3","0.005","0.012"
"LAWA-102489","K36/1074","Chloride","2015-02-02","2019-12-05","6","5","6"
"LAWA-102489","K36/1074","Dissolved reactive phosphorus","2015-11-18","2019-12-05","3","0.0031","0.0043"
"LAWA-102489","K36/1074","E.coli","2015-02-02","2019-12-05","6","0.5","0.5"
"LAWA-102489","K36/1074","Electrical conductivity/salinity","2015-02-02","2019-12-05","6","221","232"
"LAWA-102489","K36/1074","Nitrate nitrogen","2015-02-02","2019-12-05","6","7.9","8.9"
"LAWA-102489","K36/1074","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102132","K37/0083","Ammoniacal nitrogen","2015-09-08","2019-09-09","5","0.005","0.005"
"LAWA-102132","K37/0083","Chloride","2015-03-03","2019-12-06","18","8.1","11.4"
"LAWA-102132","K37/0083","Dissolved reactive phosphorus","2015-09-08","2019-09-09","5","0.0013","0.004"
"LAWA-102132","K37/0083","E.coli","2015-03-03","2019-12-06","18","0.5","1"
"LAWA-102132","K37/0083","Electrical conductivity/salinity","2015-03-03","2019-12-06","18","315","402"
"LAWA-102132","K37/0083","Nitrate nitrogen","2015-03-03","2019-12-06","18","12.3","17.9"
"LAWA-102132","K37/0083","Nitrogen - Other","2017-12-15","2019-03-07","4","0.001","0.05"
"LAWA-102658","K37/0130","Ammoniacal nitrogen","2015-09-14","2019-09-26","5","0.005","0.005"
"LAWA-102658","K37/0130","Chloride","2015-09-14","2019-09-26","5","1.9","10.2"
"LAWA-102658","K37/0130","Dissolved reactive phosphorus","2015-09-14","2019-09-26","5","0.0041","0.0088"
"LAWA-102658","K37/0130","E.coli","2015-09-14","2019-09-26","5","0.5","12"
"LAWA-102658","K37/0130","Electrical conductivity/salinity","2015-09-14","2019-09-26","5","71","190"
"LAWA-102658","K37/0130","Nitrate nitrogen","2015-09-14","2019-09-26","5","1.02","7.9"
"LAWA-102658","K37/0130","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102133","K37/0147","Ammoniacal nitrogen","2015-09-03","2019-09-06","6","0.005","0.043"
"LAWA-102133","K37/0147","Chloride","2015-06-03","2019-12-05","17","9.3","28"
"LAWA-102133","K37/0147","Dissolved reactive phosphorus","2015-09-03","2019-09-06","6","0.0011","0.0024"
"LAWA-102133","K37/0147","E.coli","2015-06-03","2019-12-05","17","0.5","1046"
"LAWA-102133","K37/0147","Electrical conductivity/salinity","2015-06-03","2019-12-05","17","220","408"
"LAWA-102133","K37/0147","Nitrate nitrogen","2015-06-03","2019-12-05","17","6.9","19.7"
"LAWA-102133","K37/0147","Nitrogen - Other","2017-12-08","2019-03-06","5","0.002","0.25"
"LAWA-102134","K37/0216","Ammoniacal nitrogen","2015-09-03","2019-09-05","5","0.005","0.005"
"LAWA-102134","K37/0216","Chloride","2015-03-03","2019-12-06","20","6.9","12"
"LAWA-102134","K37/0216","Dissolved reactive phosphorus","2015-09-03","2019-09-05","5","0.0053","0.0082"
"LAWA-102134","K37/0216","E.coli","2015-03-03","2019-12-06","20","0.5","238"
"LAWA-102134","K37/0216","Electrical conductivity/salinity","2015-03-03","2019-12-06","20","169","252"
"LAWA-102134","K37/0216","Nitrate nitrogen","2015-03-03","2019-12-06","20","5.3","14.6"
"LAWA-102134","K37/0216","Nitrogen - Other","2018-06-12","2019-03-06","3","0.11","0.15"
"LAWA-102135","K37/0234","Ammoniacal nitrogen","2015-09-08","2019-09-03","5","0.03","0.147"
"LAWA-102135","K37/0234","Chloride","2015-03-03","2019-12-06","19","5.6","10.1"
"LAWA-102135","K37/0234","Dissolved reactive phosphorus","2015-09-08","2019-09-03","5","5e-04","0.0045"
"LAWA-102135","K37/0234","E.coli","2015-03-03","2019-12-06","19","0.5","2"
"LAWA-102135","K37/0234","Electrical conductivity/salinity","2015-03-03","2019-12-06","19","221","315"
"LAWA-102135","K37/0234","Nitrate nitrogen","2015-03-03","2019-12-06","19","7.7","13.4"
"LAWA-102135","K37/0234","Nitrogen - Other","2017-12-15","2018-06-13","2","0.011","0.2"
"LAWA-102659","K37/0243","Ammoniacal nitrogen","2015-09-16","2019-09-11","5","0.005","0.005"
"LAWA-102659","K37/0243","Chloride","2015-09-16","2019-09-11","5","7.7","13.3"
"LAWA-102659","K37/0243","Dissolved reactive phosphorus","2015-09-16","2019-09-11","5","0.0024","0.0044"
"LAWA-102659","K37/0243","E.coli","2015-09-16","2019-09-11","5","0.5","0.5"
"LAWA-102659","K37/0243","Electrical conductivity/salinity","2015-09-16","2019-09-11","5","223","282"
"LAWA-102659","K37/0243","Nitrate nitrogen","2015-09-16","2019-09-11","5","9.7","15.9"
"LAWA-102659","K37/0243","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102136","K37/0245","Ammoniacal nitrogen","2015-09-09","2016-09-09","2","0.005","0.005"
"LAWA-102136","K37/0245","Chloride","2015-03-05","2017-03-10","9","5.9","9"
"LAWA-102136","K37/0245","Dissolved reactive phosphorus","2015-09-09","2016-09-09","2","0.0048","0.0059"
"LAWA-102136","K37/0245","E.coli","2015-03-05","2017-03-10","9","0.5","1"
"LAWA-102136","K37/0245","Electrical conductivity/salinity","2015-03-05","2017-03-10","9","234","262"
"LAWA-102136","K37/0245","Nitrate nitrogen","2015-03-05","2017-03-10","9","8.4","10.6"
"LAWA-102136","K37/0245","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102137","K37/0260","Ammoniacal nitrogen","2015-09-09","2015-09-09","1","0.005","0.005"
"LAWA-102137","K37/0260","Chloride","2015-03-03","2016-06-09","6","5.9","6.6"
"LAWA-102137","K37/0260","Dissolved reactive phosphorus","2015-09-09","2015-09-09","1","0.0039","0.0039"
"LAWA-102137","K37/0260","E.coli","2015-03-03","2016-06-09","6","0.5","2"
"LAWA-102137","K37/0260","Electrical conductivity/salinity","2015-03-03","2016-06-09","6","272","293"
"LAWA-102137","K37/0260","Nitrate nitrogen","2015-03-03","2016-06-09","6","9.3","10.2"
"LAWA-102137","K37/0260","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102660","K37/0266","Ammoniacal nitrogen","2015-09-16","2019-09-11","5","0.005","0.3"
"LAWA-102660","K37/0266","Chloride","2015-09-16","2019-09-11","5","3.8","8.3"
"LAWA-102660","K37/0266","Dissolved reactive phosphorus","2015-09-16","2019-09-11","5","5e-04","0.0032"
"LAWA-102660","K37/0266","E.coli","2015-09-16","2019-09-11","5","0.5","0.5"
"LAWA-102660","K37/0266","Electrical conductivity/salinity","2015-09-16","2019-09-11","5","83","176"
"LAWA-102660","K37/0266","Nitrate nitrogen","2015-09-16","2019-09-11","5","0.025","4.1"
"LAWA-102660","K37/0266","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102138","K37/0468","Ammoniacal nitrogen","2015-09-03","2019-09-06","3","0.005","0.005"
"LAWA-102138","K37/0468","Chloride","2015-09-03","2019-12-05","7","13.6","19.2"
"LAWA-102138","K37/0468","Dissolved reactive phosphorus","2015-09-03","2019-09-06","3","0.0035","0.0037"
"LAWA-102138","K37/0468","E.coli","2015-09-03","2019-12-05","7","0.5","0.5"
"LAWA-102138","K37/0468","Electrical conductivity/salinity","2015-09-03","2019-12-05","7","307","347"
"LAWA-102138","K37/0468","Nitrate nitrogen","2015-09-03","2019-12-05","7","13.5","16"
"LAWA-102138","K37/0468","Nitrogen - Other","2019-03-06","2019-03-06","1","0.05","0.05"
"LAWA-102661","K37/0493","Ammoniacal nitrogen","2015-09-08","2019-09-11","5","0.005","0.005"
"LAWA-102661","K37/0493","Chloride","2015-09-08","2019-09-11","5","2.3","8.2"
"LAWA-102661","K37/0493","Dissolved reactive phosphorus","2015-09-08","2019-09-11","5","0.0041","0.0063"
"LAWA-102661","K37/0493","E.coli","2015-09-08","2019-09-11","5","0.5","0.5"
"LAWA-102661","K37/0493","Electrical conductivity/salinity","2015-09-08","2019-09-11","5","127","263"
"LAWA-102661","K37/0493","Nitrate nitrogen","2015-09-08","2019-09-11","5","2.2","11.2"
"LAWA-102661","K37/0493","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102662","K37/0619","Ammoniacal nitrogen","2015-10-08","2019-11-05","5","0.005","0.005"
"LAWA-102662","K37/0619","Chloride","2015-10-08","2019-11-05","5","8.9","11.7"
"LAWA-102662","K37/0619","Dissolved reactive phosphorus","2015-10-08","2019-11-05","5","0.0053","0.0081"
"LAWA-102662","K37/0619","E.coli","2015-10-08","2019-11-05","5","0.5","0.5"
"LAWA-102662","K37/0619","Electrical conductivity/salinity","2015-10-08","2019-11-05","5","165","187"
"LAWA-102662","K37/0619","Nitrate nitrogen","2015-10-08","2019-11-05","5","3.6","4.5"
"LAWA-102662","K37/0619","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102663","K37/0689","Ammoniacal nitrogen","2015-10-27","2017-12-04","3","0.005","0.005"
"LAWA-102663","K37/0689","Chloride","2015-10-27","2017-12-04","3","5.7","6.2"
"LAWA-102663","K37/0689","Dissolved reactive phosphorus","2015-10-27","2017-12-04","3","0.0099","0.0111"
"LAWA-102663","K37/0689","E.coli","2015-10-27","2017-12-04","3","0.5","0.5"
"LAWA-102663","K37/0689","Electrical conductivity/salinity","2015-10-27","2017-12-04","3","142","145"
"LAWA-102663","K37/0689","Nitrate nitrogen","2015-10-27","2017-12-04","3","5.1","5.7"
"LAWA-102663","K37/0689","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102139","K37/0833","Ammoniacal nitrogen","2015-09-08","2019-09-05","5","0.005","0.005"
"LAWA-102139","K37/0833","Chloride","2015-06-04","2019-12-05","17","6.1","18.3"
"LAWA-102139","K37/0833","Dissolved reactive phosphorus","2015-09-08","2019-09-05","5","0.0017","0.0065"
"LAWA-102139","K37/0833","E.coli","2015-06-04","2019-12-05","17","0.5","1"
"LAWA-102139","K37/0833","Electrical conductivity/salinity","2015-06-04","2019-12-05","17","196","379"
"LAWA-102139","K37/0833","Nitrate nitrogen","2015-06-04","2019-12-05","17","7.1","17.6"
"LAWA-102139","K37/0833","Nitrogen - Other","2017-12-08","2019-03-05","3","0.001","0.11"
"LAWA-102664","K37/1010","Ammoniacal nitrogen","2015-09-02","2016-09-06","2","0.005","0.005"
"LAWA-102664","K37/1010","Chloride","2015-03-04","2017-06-02","8","18.9","39"
"LAWA-102664","K37/1010","Dissolved reactive phosphorus","2015-09-02","2016-09-06","2","0.003","0.0036"
"LAWA-102664","K37/1010","E.coli","2015-03-04","2017-06-02","8","0.5","79"
"LAWA-102664","K37/1010","Electrical conductivity/salinity","2015-03-04","2017-06-02","8","252","511"
"LAWA-102664","K37/1010","Nitrate nitrogen","2015-03-04","2017-06-02","8","1.2","8.3"
"LAWA-102664","K37/1010","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102665","K37/2036","Ammoniacal nitrogen","2015-11-18","2019-11-28","5","0.005","0.194"
"LAWA-102665","K37/2036","Chloride","2015-11-18","2019-11-28","5","8","14.3"
"LAWA-102665","K37/2036","Dissolved reactive phosphorus","2015-11-18","2019-11-28","5","0.0022","0.0053"
"LAWA-102665","K37/2036","E.coli","2015-11-18","2019-11-28","4","0.5","2"
"LAWA-102665","K37/2036","Electrical conductivity/salinity","2015-11-18","2019-11-28","5","226","284"
"LAWA-102665","K37/2036","Nitrate nitrogen","2015-11-18","2019-11-28","5","8.9","13.4"
"LAWA-102665","K37/2036","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102666","K37/2303","Ammoniacal nitrogen","2015-10-08","2019-11-28","5","0.005","0.005"
"LAWA-102666","K37/2303","Chloride","2015-10-08","2019-11-28","5","9.6","18.7"
"LAWA-102666","K37/2303","Dissolved reactive phosphorus","2015-10-08","2019-11-28","5","0.001","0.0036"
"LAWA-102666","K37/2303","E.coli","2015-10-08","2019-11-28","5","0.5","0.5"
"LAWA-102666","K37/2303","Electrical conductivity/salinity","2015-10-08","2019-11-28","5","207","268"
"LAWA-102666","K37/2303","Nitrate nitrogen","2015-10-08","2019-11-28","5","7.6","11.5"
