"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101216","Hollis K GPJ081","Chloride","2015-03-17","2019-08-16","7","71","76"
"LAWA-101216","Hollis K GPJ081","E.coli","2017-06-15","2019-08-16","3","3.3","50"
"LAWA-101216","Hollis K GPJ081","Electrical conductivity/salinity","2015-03-17","2019-08-16","8","920","1048"
"LAWA-101216","Hollis K GPJ081","Nitrate nitrogen","2016-09-09","2019-08-16","5","18","20"
"LAWA-101216","Hollis K GPJ081","Nitrogen - Other","2016-09-09","2019-08-16","20","0.002","83"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","Ammoniacal nitrogen","2015-08-18","2017-07-14","4","0.63","1.9"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","Chloride","2015-08-18","2017-07-14","4","18","22"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","E.coli","2017-07-14","2017-07-14","1","0.8","0.8"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","Electrical conductivity/salinity","2015-08-18","2017-07-14","4","800","856"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","Nitrate nitrogen","2017-03-08","2017-07-14","2","0.001","0.002"
"LAWA-101217","Jacobs, 14 Mullooly Road GPH028","Nitrogen - Other","2017-03-08","2017-07-14","7","0.001","2.4"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","Ammoniacal nitrogen","2015-03-31","2019-06-21","8","0.21","0.68"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","Chloride","2015-03-31","2019-06-21","8","15","18"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","E.coli","2017-08-25","2019-06-21","3","0.8","8.2"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","Electrical conductivity/salinity","2015-03-31","2019-06-21","8","684","897"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","Nitrate nitrogen","2016-04-20","2019-06-21","5","0.001","0.015"
"LAWA-101219","Kaiteratahi Recorder Humphery Rd GPH022","Nitrogen - Other","2016-04-20","2019-06-21","12","0.001","0.72"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","Ammoniacal nitrogen","2015-01-08","2019-11-07","11","4.5","4.9"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","Chloride","2015-01-08","2019-11-07","11","45","50"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","E.coli","2016-06-01","2019-11-07","7","0.8","0.85"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","Electrical conductivity/salinity","2015-01-08","2019-03-14","10","1015","1173"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","Nitrate nitrogen","2017-07-14","2019-11-07","5","0.001","0.0084"
"LAWA-101221","Kings Rd (Short) Scale King Road GPB126","Nitrogen - Other","2017-07-14","2019-11-07","24","0.001","6.3"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","Ammoniacal nitrogen","2015-01-08","2019-11-07","11","0.2","5.1"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","Chloride","2015-01-08","2019-11-07","11","46","55"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","E.coli","2016-06-01","2019-11-07","7","0.8","0.85"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","Electrical conductivity/salinity","2015-01-08","2019-11-07","10","971","1194"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","Nitrate nitrogen","2017-07-14","2019-11-07","5","0.002","0.011"
"LAWA-101222","Kings Rd (Tall) Pvc King Road GPB125","Nitrogen - Other","2017-07-14","2019-11-07","24","0.001","6.2"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","Ammoniacal nitrogen","2015-01-20","2019-01-14","11","1.3","5.8"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","Chloride","2015-01-20","2019-01-14","11","160","340"
