"LAWAID","SiteName","Year","Parameter","Value","Band"
"ecan-00110","SQ34540","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00111","SQ34557","Overall","Ammoniacal95_Band",NA,NA
"ecan-00112","SQ34580","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00113","SQ34646","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00114","SQ34704","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00115","SQ34705","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00116","SQ34706","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00117","SQ10005","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00118","SQ10160","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00119","SQ10167","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00121","SQ10174","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00123","SQ10275","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00124","SQ10301","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00127","SQ22030","Overall","Ammoniacal95_Band",NA,"C"
"ecan-00128","SQ26368","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00129","SQ26369","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00130","SQ30011","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00134","SQ30184","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00135","SQ34626","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00136","SQ34711","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00137","SQ34865","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00138","SQ34866","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00139","SQ34869","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00140","SQ34884","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00141","SQ34903","Overall","Ammoniacal95_Band",NA,NA
"ecan-00145","SQ26931","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00146","SQ26932","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00148","SQ30390","Overall","Ammoniacal95_Band",NA,NA
"ecan-00149","SQ30707","Overall","Ammoniacal95_Band",NA,"B"
"ecan-00151","SQ30945","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00152","SQ32732","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00153","SQ33148","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00154","SQ33899","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00155","SQ34569","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00156","SQ35156","Overall","Ammoniacal95_Band",NA,"B"
"ecan-00157","SQ35157","Overall","Ammoniacal95_Band",NA,NA
"ecan-00160","SQ35172","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00161","SQ35173","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00162","SQ35174","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00163","SQ35234","Overall","Ammoniacal95_Band",NA,NA
"ecan-00164","SQ35235","Overall","Ammoniacal95_Band",NA,NA
"ecan-00168","SQ35080","Overall","Ammoniacal95_Band",NA,NA
"ecan-00169","SQ35873","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00170","SQ35874","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00171","SQ35875","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00172","SQ34417","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00173","SQ34418","Overall","Ammoniacal95_Band",NA,NA
"ecan-00174","SQ35872","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00175","SQ30215","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00176","SQ33274","Overall","Ammoniacal95_Band",NA,NA
"ecan-00177","SQ21044","Overall","Ammoniacal95_Band",NA,NA
"ecan-00178","SQ21045","Overall","Ammoniacal95_Band",NA,NA
"ecan-00179","SQ21046","Overall","Ammoniacal95_Band",NA,NA
"ecan-00180","SQ20450","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00181","SQ20175","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00182","SQ20541","Overall","Ammoniacal95_Band",NA,NA
"ecan-00183","SQ21254","Overall","Ammoniacal95_Band",NA,"B"
"ecan-00184","SQ20785","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00185","SQ35119","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00186","SQ35792","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00187","SQ35876","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00188","SQ35871","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00189","SQ34905","Overall","Ammoniacal95_Band",NA,NA
"ecan-00190","SQ35236","Overall","Ammoniacal95_Band",NA,NA
"ecan-00191","SQ35545","Overall","Ammoniacal95_Band",NA,NA
"ecan-00192","SQ35818","Overall","Ammoniacal95_Band",NA,NA
"ecan-00193","SQ35798","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00194","SQ26242","Overall","Ammoniacal95_Band",NA,NA
"ecan-00195","SQ35800","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00240","CH1","Overall","Ammoniacal95_Band",NA,"A"
"ecan-00262","TK2","Overall","Ammoniacal95_Band",NA,"A"
"ecan-10005","HEATH11","Overall","Ammoniacal95_Band",NA,NA
"ecan-10026","SQ20203","Overall","Ammoniacal95_Band",NA,"B"
"ecan-10028","CH4","Overall","Ammoniacal95_Band",NA,"A"
"ecan-10029","SQ20606","Overall","Ammoniacal95_Band",NA,"A"
"ecan-10086","SQ33476","Overall","Ammoniacal95_Band",NA,NA
"es-00001","DN9","Overall","Ammoniacal95_Band",NA,"A"
"es-00002","Mararoa River at Weir Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00003","Mararoa River at South Mavora Lake","Overall","Ammoniacal95_Band",NA,"A"
"es-00004","Aparima River at Dunrobin","Overall","Ammoniacal95_Band",NA,"A"
"es-00006","Cascade Stream at Pourakino Valley Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00008","Otautau Stream at Otautau-Tuatapere Road","Overall","Ammoniacal95_Band",NA,"B"
"es-00009","Oreti River at Three Kings","Overall","Ammoniacal95_Band",NA,"A"
"es-00010","DN8","Overall","Ammoniacal95_Band",NA,NA
"es-00011","DN7","Overall","Ammoniacal95_Band",NA,"A"
"es-00012","Cromel Stream at Selbie Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00013","Irthing Stream at Ellis Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00014","Winton Stream at Lochiel","Overall","Ammoniacal95_Band",NA,"B"
"es-00015","Makarewa River at Wallacetown","Overall","Ammoniacal95_Band",NA,"B"
"es-00016","Dunsdale Stream at Dunsdale Reserve","Overall","Ammoniacal95_Band",NA,"A"
"es-00017","Waikiwi Stream at North Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00018","Waihopai River u/s Queens Drive","Overall","Ammoniacal95_Band",NA,"B"
"es-00019","Otepuni Creek at Nith Street","Overall","Ammoniacal95_Band",NA,"B"
"es-00021","Mataura River at Mataura Island Bridge","Overall","Ammoniacal95_Band",NA,"A"
"es-00022","Mataura River 200m d/s Mataura Bridge","Overall","Ammoniacal95_Band",NA,"B"
"es-00024","DN6","Overall","Ammoniacal95_Band",NA,"A"
"es-00025","Waikaia River at Waipounamu Bridge Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00026","Waikaia River u/s Piano Flat","Overall","Ammoniacal95_Band",NA,"A"
"es-00027","Waikaka Stream at Gore","Overall","Ammoniacal95_Band",NA,"A"
"es-00028","Mokoreta River at Wyndham River Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00029","Mimihau Stream Tributary at Venlaw Forest","Overall","Ammoniacal95_Band",NA,"A"
"es-00030","Otamita Stream at Mandeville","Overall","Ammoniacal95_Band",NA,"A"
"es-00033","Waikopikopiko Stream at Haldane CurioBay","Overall","Ammoniacal95_Band",NA,"A"
"es-00034","Waikawa River at Progress Valley","Overall","Ammoniacal95_Band",NA,"A"
"es-00035","Waimatuku Stream at Lorneville Riverton Hwy","Overall","Ammoniacal95_Band",NA,"A"
"es-00036","Oteramika Stream at Seaward Downs","Overall","Ammoniacal95_Band",NA,"B"
"es-00037","Mataura River at Gore","Overall","Ammoniacal95_Band",NA,"A"
"es-00042","Waikaia River at Waikaia","Overall","Ammoniacal95_Band",NA,"A"
"es-00043","Upukerora River at Te Anau Milford Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00044","Mimihau Stream at Wyndham","Overall","Ammoniacal95_Band",NA,"A"
"es-00045","Mararoa River at The Key","Overall","Ammoniacal95_Band",NA,"A"
"es-00046","Otapiri Stream at Otapiri Gorge","Overall","Ammoniacal95_Band",NA,"A"
"es-00047","Makarewa River at Lora Gorge Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00048","Bog Burn d/s Hundred Line Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00049","Tussock Creek at Cooper Road","Overall","Ammoniacal95_Band",NA,"B"
"es-00051","Pourakino River at Traill Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00052","Opouriki Stream at Tweedie Road","Overall","Ammoniacal95_Band",NA,"B"
"es-00053","Otautau Stream at Waikouro","Overall","Ammoniacal95_Band",NA,"B"
"es-00054","Mokotua Stream at Awarua","Overall","Ammoniacal95_Band",NA,"A"
"es-00057","Carran Creek at Waituna Lagoon Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00061","Orauea River at Orawia Pukemaori Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00062","Whitestone River d/s Manapouri-Hillside","Overall","Ammoniacal95_Band",NA,"A"
"es-00064","Tokanui River at Fortrose Otara Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00065","Longridge Stream at Sandstone","Overall","Ammoniacal95_Band",NA,"B"
"es-00067","North Peak Stream at Waimea Valley Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00068","Sandstone Stream at Kingston Crossing Rd","Overall","Ammoniacal95_Band",NA,"B"
"es-00072","Aparima River at Thornbury","Overall","Ammoniacal95_Band",NA,"A"
"es-00102","DN5","Overall","Ammoniacal95_Band",NA,"A"
"es-00106","Moffat Creek at Moffat Road","Overall","Ammoniacal95_Band",NA,"B"
"es-00112","Oreti River at Wallacetown","Overall","Ammoniacal95_Band",NA,"A"
"es-00121","Waiau River at Sunnyside","Overall","Ammoniacal95_Band",NA,"A"
"es-00130","Waimea Stream at Mandeville","Overall","Ammoniacal95_Band",NA,"B"
"es-00135","Waituna Creek at Marshall Road","Overall","Ammoniacal95_Band",NA,"B"
"es-00163","Dipton Stream at South Hillend-Dipton Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00164","Hamilton Burn at Affleck Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00165","Hedgehope Stream 20m u/s Makarewa Confluence","Overall","Ammoniacal95_Band",NA,"A"
"es-00166","Lill Burn at Lill Burn-Monowai Road","Overall","Ammoniacal95_Band",NA,"A"
"es-00167","Wairaki River ds Blackmount Road","Overall","Ammoniacal95_Band",NA,"A"
"ew-00124","HM3","Overall","Ammoniacal95_Band",NA,NA
"gdc-00002","Awatere River at SH35 Bridge","Overall","Ammoniacal95_Band",NA,"A"
"gdc-00003","Hikuwai River at No 4 Bridge","Overall","Ammoniacal95_Band",NA,NA
"gdc-00004","Hikuwai River at Willowflat","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00005","Ihungia River at Ihungia Rd Br","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00006","Karakatuwhero River at SH35 Br","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00007","Kopuawhakapata Stream at Hirini St","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00008","Mangaheia River at Paroa Road Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00009","Mangaoporo River at Tutumatai Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00010","Mangatu River at Omapere Station","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00011","Mata River at Aorangi (Makarika Road)","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00013","Oweka River at SH35 Bridge","Overall","Ammoniacal95_Band",NA,"A"
"gdc-00014","Pakarae River at Pakarae Station Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00015","Poroporo River at Rangitukia Rd Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00016","Taruheru River at Tuckers Rd Bridge","Overall","Ammoniacal95_Band",NA,"C"
"gdc-00017","Te Arai River at Pykes Weir","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00018","Waiapu River at Rotokautuku Br (SH35)","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00020","Waikanae Creek at Grey St Bridge","Overall","Ammoniacal95_Band",NA,"C"
"gdc-00021","Waikohu River at Mahaki Station","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00022","Waimata River at Goodwins Rd Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00023","Waimata River at Monowai Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00024","Waingaromia River at Terrace Station","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00026","Wainui Stream at Pare Street","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00027","GS1","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00028","Waipaoa River at Matawhero Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00029","Wharekahika River U/S of Wharf Bridge","Overall","Ammoniacal95_Band",NA,"A"
"gdc-00030","Wharekopae River at Rangimoe","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00031","Whakaahu Str at Brunton Rd","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00032","Hamanatua Stream at Okitu Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00033","Turanganui River at Gladstone Rd Bridge","Overall","Ammoniacal95_Band",NA,"B"
"gdc-00039","Ratahi Lagoon at Sh35 Culvert","Overall","Ammoniacal95_Band",NA,"C"
"gw-00002","Mangapouri Stream at Bennetts Rd","Overall","Ammoniacal95_Band",NA,NA
"gw-00004","Waitohu Stream at Norfolk Crescent","Overall","Ammoniacal95_Band",NA,NA
"gw-00005","Otaki River at Pukehinau","Overall","Ammoniacal95_Band",NA,NA
"gw-00006","Otaki River at Mouth","Overall","Ammoniacal95_Band",NA,NA
"gw-00007","Mangaone Stream at Sims Road Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00010","Waikanae River at Greenaway Rd","Overall","Ammoniacal95_Band",NA,NA
"gw-00013","Horokiri Stream at Snodgrass","Overall","Ammoniacal95_Band",NA,NA
"gw-00014","Pauatahanui Stream at Elmwood Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00016","Porirua Stream at Milk Depot","Overall","Ammoniacal95_Band",NA,NA
"gw-00017","Makara Stream at Kennels","Overall","Ammoniacal95_Band",NA,NA
"gw-00018","Karori Stream at Makara Peak Mountain Bike Park","Overall","Ammoniacal95_Band",NA,NA
"gw-00019","Kaiwharawhara Stream at Ngaio Gorge","Overall","Ammoniacal95_Band",NA,NA
"gw-00020","Hutt River at Te Marua Intake Site","Overall","Ammoniacal95_Band",NA,NA
"gw-00021","Hutt River Opposite Manor Park Golf Club","Overall","Ammoniacal95_Band",NA,NA
"gw-00022","Hutt River at Boulcott","Overall","Ammoniacal95_Band",NA,NA
"gw-00023","Pakuratahi River 50m Below Farm Creek","Overall","Ammoniacal95_Band",NA,NA
"gw-00024","Mangaroa River at Te Marua","Overall","Ammoniacal95_Band",NA,NA
"gw-00025","Akatarawa River at Hutt Confluence","Overall","Ammoniacal95_Band",NA,NA
"gw-00026","Whakatikei River at Riverstone","Overall","Ammoniacal95_Band",NA,NA
"gw-00028","Wainuiomata River at Manuka Track","Overall","Ammoniacal95_Band",NA,NA
"gw-00029","Wainuiomata River Dnstr of White Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00031","Ruamahanga River at McLays","Overall","Ammoniacal95_Band",NA,NA
"gw-00032","Ruamahanga River at Te Ore Ore","Overall","Ammoniacal95_Band",NA,NA
"gw-00033","Ruamahanga River at Gladstone Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00034","Ruamahanga River at Pukio","Overall","Ammoniacal95_Band",NA,NA
"gw-00037","Taueru River at Gladstone","Overall","Ammoniacal95_Band",NA,NA
"gw-00038","Kopuaranga River at Stuarts","Overall","Ammoniacal95_Band",NA,NA
"gw-00039","Whangaehu River at 250m from Confluence","Overall","Ammoniacal95_Band",NA,NA
"gw-00040","Waipoua River at Colombo Rd Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00041","Waingawa River at South Rd","Overall","Ammoniacal95_Band",NA,NA
"gw-00042","Whareama River at Gauge","Overall","Ammoniacal95_Band",NA,NA
"gw-00045","Parkvale tributary at Lowes Reserve","Overall","Ammoniacal95_Band",NA,NA
"gw-00046","Parkvale Stream at Renalls Weir","Overall","Ammoniacal95_Band",NA,NA
"gw-00048","Waiohine River at Bicknells","Overall","Ammoniacal95_Band",NA,NA
"gw-00050","Mangatarere River at State Highway 2","Overall","Ammoniacal95_Band",NA,NA
"gw-00051","Huangarua River at Ponatahi Bridge","Overall","Ammoniacal95_Band",NA,NA
"gw-00053","Awhea River at Tora Rd","Overall","Ammoniacal95_Band",NA,NA
"gw-00055","Tauherenikau River at Websters","Overall","Ammoniacal95_Band",NA,NA
"gw-00264","Waiwhetu Stream at Whites Line East","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00002","Esk River at Waipunga Bridge","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00003","Clive River U/S Whakatu Rail Bridge","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00004","Maraetotara River at Te Awanga","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00005","Tutaekuri River at Brookfields Bridge","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00006","Porangahau River at SH52 Opposite Quarry","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00007","Tukituki River at Black Bridge","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00008","Makaretu Stream at State Highway 50","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00009","Tukipo River at State Highway 50","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00010","Poukawa Stream at Stock Road","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00011","Mangaorapa Stream at Mangaorapa Road","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00012","Maraetotara River at Waimarama Road","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00014","Karewarewa Stream at Paki Paki","Overall","Ammoniacal95_Band",NA,NA
"hbrc-00015","Mangaone River at Rissington","Overall","Ammoniacal95_Band",NA,NA
